,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
174,Lehigh Fam and Geriatric Assoc,428 South 7th Street,Lehighton,Pennsylvania,18235,Carbon,0,0,0,0,222,110,POINT (-75.717784 40.8267)
175,Squirrel Hill Health Center,4516 Browns Hill Road,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,0,0,55,POINT (-79.925819 40.416702)
176,Valley Medical-Wilkes Barre,75 South Wyoming Avenue,Edwardsville,Pennsylvania,18704,Luzerne,0,0,0,0,97,410,POINT (-75.902085 41.257703)
177,STATE COLLEGE DIALYSIS,500 SCIENCE PARK RD,State College,Pennsylvania,16803,Centre,0,0,0,1,1,0,POINT (-77.897885 40.780322)
178,Family Health Associates-Apple Hill,25 Monument Rd,York,Pennsylvania,17403,York,0,0,0,764,0,0,POINT (-76.716233 39.923562)
179,LGH-NORLANCO FAMILY MEDICINE,418 Cloverleaf  Rd,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,39,159,2,POINT (-76.563318 40.133245)
180,Quik Stop Pharm of Barley Statn Inc,3506 E Lincoln Highway,Thorndale,Pennsylvania,19372,Chester,0,0,0,12,1177,0,POINT (-75.752443 39.99494)
181,VDI-Skippack Pharmacy,4118 W Skippack Pike,Schwenksville,Pennsylvania,19473,Montgomery,0,0,0,1523,98,0,POINT (-75.405269 40.228146)
182,Preferd Prim Cre Phys PPCP,701 Technology Dr MANOR OAK II,Canonsburg,Pennsylvania,15317,Washington,0,0,0,2,15,0,
183,Fam Hlth Care Ctr of Punxsutawney,83 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,5,160,0,POINT (-79.000112 40.960155)
184,AFC Urgent Care Narberth,934 Montgomery Ave,Narberth,Pennsylvania,19072,Montgomery,0,0,0,0,307,0,POINT (-75.261558 40.011849)
185,Community Health Net,1202 State Street Administration,Erie,Pennsylvania,16501,Erie,0,11,0,134,0,761,POINT (-80.081095 42.123249)
186,AHN Deer Lakes-Oakmont,333 Allegheny Ave,Oakmont,Pennsylvania,15139,Allegheny,0,0,0,0,46,0,POINT (-79.843414 40.515565)
187,Wellspan York Hosp Comm Hlth Cntr,605 S George St,York,PA,17403,York,0,0,0,0,60,0,POINT (-76.72347 39.954412)
188,Waltmire Pharmacy,1435 Spring Garden Ave,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,0,45,1207,811,POINT (-79.986847 40.462784)
189,St. Lukes University Hlth Network-Lehigh,GNADEN HUETTEN HOSPITAL PHARMACY DEP 211 NORTH 12TH STREET,Lehighton,Pennsylvania,18235,Carbon,7,1,0,18,25,0,
190,AHOLD USA-GIANT PHARMACY-6447,2300 LINGLESTOWN RD,HARRISBURG,PA,17110,Dauphin,0,0,0,1,263,35,POINT (-76.861591 40.32909)
191,AK Steel Butler Works,1 Armco Drive Attn: Plant Medical,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
192,Ricardo T. Carter M.D.,310 Electric Avenue,Lewistown,Pennsylvania,17044,Mifflin,0,0,0,0,3,0,POINT (-77.567461 40.6163)
193,Encompass Hlth Rehab Hospital,175 Lancaster Boulevard,Mechanicsburg,Pennsylvania,17055,Cumberland,0,0,0,4,4,0,POINT (-76.97439 40.210368)
194,Doylestown Hospital,595 W State St,Doylestown,Pennsylvania,18901,Bucks,26,7,0,181,726,72,POINT (-75.149449 40.302543)
195,Armstrong Primary Care-West Hills,300 Medical Arts Building,Kittanning,Pennsylvania,16201,Armstrong,0,0,0,4,0,0,
196,Penn Medicine Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,0,13,POINT (-76.169072 40.090931)
197,Integrated Med Grp PC Green Hills,1903 Morgantown Road,Reading,Pennsylvania,19607,Berks,0,0,0,11,44,0,POINT (-75.923714 40.281153)
198,AHOLD USA-GIANT PHARMACY-6485,789 East Main Street,Mount Joy,PA,17552,Lancaster,0,0,0,8,16,0,POINT (-76.484795 40.109335)
199,Cranberry Internal Medicine Mars,6998 Crider Rd,Mars,Pennsylvania,16046,Butler,0,0,0,0,8,0,POINT (-80.041367 40.697348)
200,My Kids Pediatric Partners PC,1102 Highway 315 Blvd,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,1545,0,
201,Encompass Hlth Rehab Hosp Nittany Vge,550 W. College Avenue,Pleasant Gap,Pennsylvania,16823,Centre,0,0,0,1,3,0,POINT (-77.757992 40.860513)
202,Union Community Care,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,39,30,POINT (-76.309347 40.042516)
203,FPC-Montoursville Family Practice Center,1500 Broad St,Montoursville,Pennsylvania,17754,Lycoming,0,0,0,1,8,0,POINT (-76.900042 41.246108)
204,GIANT PHARMACY-6054,455 EISENHOWER DRIVE,HANOVER,PA,17331,York,0,7,0,46,771,0,POINT (-76.978586 39.825148)
205,UPMC-Latterman Family Health Center,2347 5th Avenue,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,29,262,0,POINT (-79.836366 40.354359)
206,LGH-COMPREHENSIVE CARE MEDICINE,554 N Duke St Fl 3,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,5,15,0,POINT (-76.30545 40.047623)
207,GIANT PHARMACY-6055,325 W  FREEDOM AVENUE,Burnham,Pennsylvania,17009,Mifflin,0,0,0,284,267,420,POINT (-77.575048 40.629038)
208,SLUHHN-Allentown,1736 HAMILTON BLVD Inpatient Pharmacy - 2nd Floor,Allentown,Pennsylvania,18104,Lehigh,0,100,0,197,5,0,
209,Guthrie Clinic-Tunkhannock,512 Towne Plaza,Tunkhannock,Pennsylvania,18657,Wyoming,0,0,0,9,205,0,POINT (-75.946633 41.538739)
210,Contract Pharmacy Services,125 Titus Avenue,Warrington,Pennsylvania,18976,Bucks,0,0,0,11,52,57,POINT (-75.144695 40.218614)
211,GIANT PHARMACY-6529,4510 MARKETPLACE WAY,ENOLA,PA,17025,Cumberland,6,0,0,157,724,194,POINT (-76.975882 40.289404)
212,Genoa Healthcare 00144,119 WALNUT ST,Johnstown,Pennsylvania,15901,Cambria,0,0,0,86,0,8,POINT (-78.921131 40.327745)
213,HILL HOUSE HEALTH CENTER,1835 CENTRE AVE,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,0,4,0,POINT (-79.981409 40.442978)
214,Grand View Hospital,700 Lawn Ave.,Sellersville,Pennsylvania,18960,Bucks,6,0,0,58,20,30,POINT (-75.324169 40.362567)
215,Adagio Health-Edinboro,118 E. Plum Street,Edinboro,Pennsylvania,16412,Erie,0,0,0,0,549,367,POINT (-80.129538 41.875503)
216,Wellspan Fam Medic 207 Fulton St,207 W Fulton Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,2,0,POINT (-76.1832 40.180344)
217,Penn Highlands Brookville,100 Hospital Road,Brookville,Pennsylvania,15825,Jefferson,0,0,0,10,0,0,POINT (-79.092884 41.156473)
218,Guthrie Clinic Mansfield,63 South Main Street,Mansfield,Pennsylvania,16933,Tioga,0,0,0,0,100,0,POINT (-77.077395 41.805331)
219,Pittsburgh Mercy Family Health Center,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,379,19,POINT (-79.989908 40.430888)
220,FPC-Lykens Family Practice Center,517 South Street,Lykens,Pennsylvania,17048,Dauphin,0,0,0,13,141,0,POINT (-76.70289 40.565154)
221,LVPG-Coordinated Health Pittston,1120 Oak Street,Pittston,Pennsylvania,18640,Luzerne,0,89,0,129,16,159,POINT (-75.770445 41.307967)
222,Fam Phys Assoc Inc New Cumberlnd,1900 Bridge Street,New Cumberland,Pennsylvania,17070,Cumberland,0,0,0,0,40,0,POINT (-76.88463 40.239575)
223,Pediatric Associates of Kingston,451 3rd Avenue Suite 1,Kingston,Pennsylvania,18704,Luzerne,0,0,0,125,320,590,POINT (-75.881787 41.259779)
224,Burns Pharmacy,82 N Pennsylvania Ave,Morrisville,Pennsylvania,19067,Bucks,0,0,0,0,14,40,POINT (-74.776635 40.209881)
225,GIANT PHARMACY-6539,5005 JONESTOWN RD,Harrisburg,Pennsylvania,17112,Dauphin,9,0,0,2,526,6,POINT (-76.805215 40.306833)
226,Fresenius Medical Care-Mon Valley,17 Arentzen Blvd,Charleroi,Pennsylvania,15022,Washington,0,0,0,2,0,0,POINT (-79.886244 40.120551)
227,VDI Moshannon Vlly Phar Philpsbrg,208 Medical Center Drive,Philipsburg,Pennsylvania,16866,Centre,0,0,0,65,0,0,POINT (-78.206865 40.90701)
228,GIANT PHARMACY-6106,6542 LOWER YORK RD,New Hope,Pennsylvania,18938,Bucks,0,0,0,13,1109,222,POINT (-74.977248 40.359166)
229,FPC-Middleburg Family Practice Center,1 Dock Hill Road,Middleburg,Pennsylvania,17842,Snyder,0,0,0,2,1,0,POINT (-77.031795 40.789558)
230,Family Pharmacy of Olyphant,110 Delaware Ave,Olyphant,Pennsylvania,18447,Lackawanna,0,0,0,260,46,0,POINT (-75.603268 41.469251)
231,WellSpan Family Med North Fourth Street,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,0,6,0,POINT (-76.417952 40.340772)
232,AHN-Canonsburg Hospital,100 Medical Blvd,Canonsburg,Pennsylvania,15317,Washington,0,2,0,797,18,155,POINT (-80.190434 40.248477)
233,Wellspan Family Medicine-Terre Hill,770 Broad Street PO Box 130,East Earl,Pennsylvania,17519,Lancaster,0,4,2,172,53,50,POINT (-76.052668 40.164213)
234,Fresenius Kidney Care Services-DuBois,635 Maple Avenue,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,0,8,0,POINT (-78.749315 41.115914)
235,VDI-Kevins Shop n Save Pharmacy,799 Castle Shannon Blvd,Pittsburgh,Pennsylvania,15234,Allegheny,0,0,0,0,2000,0,POINT (-80.028375 40.368323)
236,PhysicianCare P.C. Towanda,71 Hospital Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,350,39,51,POINT (-76.448978 41.783592)
237,St Lukes Upper Bucks Campus,3000 St Lukes Dr,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,9,0,
238,Wilkes-Barre General Hospital,575 North River Street Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,13,0,0,0,7040,117,POINT (-75.868165 41.258261)
239,Wellspn Fam Med Baltimore St,1227 Baltimore St,Hanover,Pennsylvania,17331,York,0,0,0,12,98,18,POINT (-76.960609 39.776433)
240,Plundo Medical Associates,518 Pellis Road,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,27,419,391,POINT (-79.521942 40.294034)
241,AHN-Forbes Family Medicine,2550 Mosside Blvd 5th FL,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,400,45,POINT (-79.75308 40.42716)
242,Giant Pharmacy-6279,277 Hershey Road,Hummelstown,Pennsylvania,17036,Dauphin,0,0,0,14,358,0,POINT (-76.698205 40.311635)
243,Dallastown Medical Associates LLP,1010 Blymire Road,Dallastown,Pennsylvania,17313,York,0,0,0,42,122,0,POINT (-76.647682 39.888037)
244,MLHC-Urgent Care at Concordville,1020 Baltimore Pike,Glen Mills,PA,19342,Delaware,0,0,0,0,370,0,POINT (-75.538143 39.882943)
245,KRHC-Ridgway Medical Center,49 Ridgmont Dr,Ridgway,Pennsylvania,15853,Elk,0,0,0,246,139,265,POINT (-78.743844 41.43532)
246,PHN-Sandy Lake Community Health Center,3205 S. Main Street,Sandy Lake,Pennsylvania,16145,Mercer,0,0,0,1,0,0,POINT (-80.080676 41.346083)
247,Lackawanna County Prison Medical,1371 N. Washington Ave.,Scranton,Pennsylvania,18509,Lackawanna,0,0,0,0,12,0,POINT (-75.647634 41.42244)
248,GIANT PHARMACY-6122,1969 E 3RD ST,Williamsport,Pennsylvania,17701,Lycoming,0,0,0,5,503,0,POINT (-76.96158 41.24827)
249,Darlings Sugar Grove Healthmart Pharmacy,17 Forest St,Sugar Grove,Pennsylvania,16350,Warren,0,0,0,4,58,0,POINT (-79.341241 41.982825)
250,Physicians Care Surgical Hospital,454 Enterprise Drive,Royersford,Pennsylvania,19468,Montgomery,0,0,0,2,0,0,POINT (-75.553707 40.216786)
251,Centerville Clinics-Bentleyville,Bentleyville Family Practice 100 Wilson Road,Bentleyville,Pennsylvania,15314,Washington,0,0,0,0,72,100,
252,Susq Comm Hlth and Dental Cnte,471 Hepburn Street,Williamsport,Pennsylvania,17701,Lycoming,0,78,0,200,310,0,POINT (-77.006961 41.241842)
253,VDI-Primary Care Pharmacy Services Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,2,0,0,POINT (-80.092812 40.472378)
254,CHOP Care Network-Drexel Hill,2100 Keystone Avenue,Drexel Hill,Pennsylvania,19026,Delaware,0,0,0,0,603,54,POINT (-75.28396 39.954663)
255,Wellspan Family Medicine-Wheatlyn,235 Rosedale Drive,Manchester,Pennsylvania,17345,York,2,0,0,0,0,0,POINT (-76.725856 40.049036)
256,Perry Physicians PC,4570 Valley Rd,Shermans Dale,Pennsylvania,17090,Perry,0,0,0,19,418,0,POINT (-77.158983 40.319332)
257,Lehigh Vlly Hth Network Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,25,0,0,POINT (-75.518672 40.566772)
258,Mercer Pharmacy,737 Greenville Road,Mercer,Pennsylvania,16134,Mercer,0,0,0,44,98,27,POINT (-80.247945 41.247872)
259,Carbon County State Health Center,101 Lehigh Drive,Lehighton,Pennsylvania,18235,Carbon,0,0,0,135,9,30,POINT (-75.707124 40.83434)
260,DAUPHIN COUNTY PRISON,MEDICAL OFFICE 501 MALL ROAD,HARRISBURG,PENNSYLVANIA,17111,Dauphin,0,0,0,5,5,0,
261,Fresenius Medical Care-Shaler,880 Butler Street,Pittsburgh,Pennsylvania,15223,Allegheny,0,0,0,0,1,0,POINT (-79.94636 40.510634)
262,Mary Lou J Buendia MD,2 E SUNBURY ST,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,7,9,0,POINT (-76.557851 40.792424)
263,Darlings Oil City Pharmacy,811 Grandview Rd Ste 200,Oil City,Pennsylvania,16301,Venango,0,0,0,0,165,0,POINT (-79.688285 41.441355)
264,Concentra Medical Center-Harrisburg,4200 Union Deposit Rd.,Harrisburg,Pennsylvania,17111,Dauphin,0,0,0,0,1,0,POINT (-76.816388 40.278983)
265,MLHC-Urgent Care at Exton Square,154 Exton Square Parkway Exton Square Mall,Exton,PA,19341,Chester,0,0,0,0,193,0,
266,GIANT PHARMACY-6535,10000 SHANNONDELL DRIVE,AUDUBON,PA,19403,Montgomery,0,0,0,15,12,210,POINT (-75.411086 40.13242)
267,Mansfield Laurel Health Center,416 South Main St,Mansfield,Pennsylvania,16933,Tioga,0,0,0,0,30,0,POINT (-77.075191 41.795338)
268,Pleasant Valley Manor Nursing Home,4227 Manor Drive,Stroudsburg,Pennsylvania,18360,Monroe,0,0,0,0,24,10,POINT (-75.288197 40.949411)
269,Community Pharmacy,1256 Pennsylvania Ave,Tyrone,Pennsylvania,16686,Blair,10,0,0,395,0,39,POINT (-78.237087 40.673369)
270,Tower Health-Douglassville Internal Med,957 Benjamin Franklin Parkway,Douglassville,Pennsylvania,19518,Berks,0,0,0,0,59,0,POINT (-76.164451 40.358524)
271,The Procter And Gamble Paper Prod Comp,5188 Rt 87,Mehoopany,Pennsylvania,18629,Wyoming,0,0,0,4,8,0,
272,Wayne Memorial Hospital,601 Park Street,Honesdale,Pennsylvania,18431,Wayne,0,0,0,26,0,319,POINT (-75.259796 41.576284)
273,Margiotti and Kroll Pediatrics-Newtown,671 Newtown-Yardley Rd.,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,18,0,POINT (-74.920435 40.229428)
274,Comm of Don Guanella and Divine Provid,686 Old Marple Road,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,1,0,POINT (-75.353412 39.941044)
275,Guthrie Clinic Canton,127 Sullivan Street,Canton,Pennsylvania,17724,Bradford,0,0,0,0,153,0,POINT (-76.852383 41.652097)
276,Mon Vale Prim Cre Prac Finleyville,6108 Brownsville Road Ext  Suite 204,Finleyville,Pennsylvania,15332,Washington,0,0,0,0,18,0,POINT (-80.003092 40.266598)
277,Wellspan Ped Med Red Lion,3059 Windsor Road,Red Lion,Pennsylvania,17356,York,0,0,1,2,193,24,POINT (-76.580382 39.902679)
278,VDI-Vine Pharmacy,4375 Red Rock Road,Benton,PA,17814,Columbia,0,0,0,0,266,0,POINT (-76.37973 41.203127)
279,Wellspan Fam Med Shippensburg,46 Walnut Bottom Road Suite 200,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,9,465,102,POINT (-77.501771 40.058843)
280,Geisinger Encompass Hlth Ltd Liability,64 Rehab Lane,Danville,Pennsylvania,17821,Montour,0,0,0,0,2,0,POINT (-76.600898 40.9706)
281,AHN-AC PRIME MED GROUP JEFFERSON,1200 Brooks Lane,Clairton,Pennsylvania,15025,Allegheny,0,0,1,0,0,0,POINT (-79.938736 40.315477)
282,Indiana University of PA Hlth Srvc,901 Maple Street,Indiana,Pennsylvania,15705,Indiana,0,0,0,235,0,112,POINT (-79.157875 40.614684)
283,Pittsburgh Family Practice-Lincoln,362 Lincoln Avenue,Pittsburgh,Pennsylvania,15202,Allegheny,0,0,0,17,110,0,POINT (-80.052248 40.493957)
284,FPC Watsontown Fam Prac Ctr,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,5,1,0,POINT (-76.876934 41.099849)
285,The Medicine Shoppe-Wilkes Barre,100 Hazle Street,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,3,0,POINT (-75.891345 41.238396)
286,GIANT PHARMACY-6046,2721 STREET ROAD,BENSALEM,PA,19020,Bucks,0,0,0,141,874,853,POINT (-74.953274 40.110554)
287,Hartzells Pharmacy,300 American Street,Catasauqua,Pennsylvania,18032,Lehigh,10,0,0,4,0,0,POINT (-75.467574 40.653713)
288,GIANT PHARMACY-6457,7150 HAMILTON BOULEVARD,TREXLERTOWN,PA,18087,Lehigh,0,0,0,309,1020,1032,POINT (-75.593699 40.551865)
289,New Paris Rural Health Clinic,4186 Cortland Drive,New Paris,Pennsylvania,15554,Bedford,0,0,0,1,0,0,POINT (-78.641008 40.110537)
290,Lehigh Valley Health Network,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,28,1,0,45,1,0,POINT (-75.518672 40.566772)
291,UPMC-SH Fam Med Montoursville,900 Plaza Drive,Montoursville,Pennsylvania,17754,Lycoming,0,0,0,30,59,204,POINT (-76.91394 41.246153)
292,Wellspan Family Medicine-Frederick St,100 Frederick Street,Hanover,Pennsylvania,17331,York,0,0,0,2,0,80,POINT (-76.984982 39.799399)
293,Adagio Health-Mobile Unit,3292 State Route 257,Seneca,Pennsylvania,16346,Venango,14,0,0,294,0,450,POINT (-79.703532 41.381847)
294,Bucks County HD Doylestown Clinic,2395 York Road BCDH Warwick Square Clinic,Jamison,Pennsylvania,18929,Bucks,0,0,0,654,485,3576,POINT (-75.1215 40.260473)
295,FKC Hermitage 1009,3036 Innovation Way,Hermitage,Pennsylvania,16148,Mercer,0,0,0,0,2,0,POINT (-80.452266 41.217604)
296,Family First Health-Lebanon Center,300 Willow Street,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,110,63,0,POINT (-76.41717 40.341142)
297,Relevant Home Care Harrisburg PA,3544 N Progress Ave,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,17,3,0,POINT (-76.856163 40.316361)
298,Hope Pharmacy,7050 Terminal Sq,Upper Darby,Pennsylvania,19082,Delaware,0,0,0,0,26,1,POINT (-75.26293 39.961451)
299,Mercy Catholic Medical Center,1500 Lansdowne Ave.,Darby,Pennsylvania,19023,Delaware,0,0,0,128,490,0,POINT (-75.267031 39.924718)
300,West Shore Family Practice PC,6375 MERCURY DR,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,340,0,POINT (-77.003879 40.251236)
301,Gettysburg Cancer Center,20 Expedition Trail,Gettysburg,Pennsylvania,17325,Adams,0,3,0,3,3,0,POINT (-77.185382 39.845664)
302,Norristown Hlth Cntr-Montgomery County,1430 DeKalb Street 2nd Floor,Norristown,Pennsylvania,19404,Montgomery,6,5,0,14,67,6,POINT (-75.332915 40.123731)
303,Conemaugh Miners Medical Center,290 Haida Ave,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,0,391,POINT (-78.705799 40.658913)
304,SLPG-Pediatrics-Allentown,501 Cetronia Rd,Allentown,Pennsylvania,18104,Lehigh,0,0,0,36,58,0,POINT (-75.557662 40.586095)
305,Retreat Behavioral Health,1170 S State St,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,11,186,0,POINT (-76.200765 40.164419)
306,Encompass Sewickley,351 Campmeeting Rd,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,3,0,POINT (-80.201249 40.576452)
307,Tower Health-Phoenixville Hospital,140 Nutt Road,Phoenixville,Pennsylvania,19460,Chester,0,0,0,0,21,0,POINT (-75.538053 40.133387)
308,Wellspan Family Medicine-East Berlin,105 4th Street,East Berlin,Pennsylvania,17316,Adams,0,0,0,0,1,0,POINT (-76.983643 39.938133)
309,Nuway Pharmacy,1639 Hains Road,Levittown,Pennsylvania,19055,Bucks,0,0,0,0,2,0,POINT (-74.833322 40.13716)
310,LCH La Comunidad Hispana,731 West Cypress Street,Kennett Square,Pennsylvania,19348,Chester,0,0,3,1,38,70,POINT (-75.722913 39.844136)
311,AHOLD USA-GIANT PHARMACY-6083,539 N OAK AVENUE,ALDAN,PA,19018,Delaware,0,0,0,35,838,0,POINT (-75.305801 39.932791)
312,VDI-City Drugs of Curwenville,360 THOMPSON ST,Curwensville,Pennsylvania,16833,Clearfield,0,0,0,85,4,0,POINT (-78.527102 40.975514)
313,Keystone Agric Wkr Prgm Getty,3375 Carlisle Road,Gardners,Pennsylvania,17324,Adams,0,0,0,33,140,0,POINT (-77.203169 40.010113)
314,Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,231,174,1378,POINT (-75.324138 40.362548)
315,PHN Shamokin Comm Hlth Ctr,531 North Franklin Street,Shamokin,Pennsylvania,17872,Northumberland,0,0,0,0,97,0,POINT (-76.550305 40.791462)
316,AHN-Allegheny Valley Hospital,1301 Carlisle Street,Natrona Heights,Pennsylvania,15065,Allegheny,7,0,0,60,230,80,POINT (-79.737106 40.617378)
317,Vlly Med Ctr of Pennsburg LLC,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,7,0,0,POINT (-75.473467 40.409871)
318,Esposito Medical Associates LTD,599 North Church Street,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,0,78,0,POINT (-79.544698 40.161317)
319,SLPG Com Hlth Fam Prac Bethleh,2830 Easton Avenue,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,0,16,340,0,POINT (-75.342753 40.646673)
320,SLUHN-Monroe,100 St. Lukes Lane,Stroudsburg,Pennsylvania,18360,Monroe,30,2,0,407,1213,0,POINT (-75.261786 40.997966)
321,Cornerstone Care Ped Cntr of Washington,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,22,0,0,POINT (-80.25578 40.175301)
322,HersheyCare Pharmacy,475 W Governor Road Ste #2,Hershey,Pennsylvania,17033,Dauphin,2,0,0,311,1286,975,POINT (-76.661173 40.271712)
323,SCI-Houtzdale,PO Box 1000 209 Institution Drive,Houtzdale,Pennsylvania,16698,Clearfield,0,0,0,0,106,0,
324,St Lukes Anderson Campus,1872 St Luke Blvd Lower Level Pharmacy West Wing,Easton,Pennsylvania,18045,Northampton,0,0,0,12,6,0,
325,MacDonalds Pharmacy,214 Peach Orchard Road,Mc Connellsburg,Pennsylvania,17233,Fulton,0,0,0,174,69,40,POINT (-78.009 39.936716)
326,UPMC-Western Psych Institute and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,12,0,0,0,1,0,POINT (-79.959784 40.443278)
327,Child Hosp of Philadelphia Main,34th Street and Civic Center Boulevard,Philadelphia,Pennsylvania,19104,Philadelphia,0,0,0,0,0,50,POINT (-75.192906 39.948669)
328,The Hometown Pharmacy-Harmony,3 Northgate Pl Route 19 N,Harmony,Pennsylvania,16037,Butler,0,0,0,0,487,0,
329,The Hometown Pharmacy-Dierkens,100 E Main St,Monongahela,Pennsylvania,15063,Washington,0,0,0,0,160,0,POINT (-79.921912 40.199775)
330,Pennridge Ped Assoc-Harleysville,270 MAIN ST,Harleysville,Pennsylvania,19438,Montgomery,0,0,4,23,416,605,POINT (-75.377123 40.267859)
331,Kids Plus Pediatrics-Seven Fields,671D CASTLE CREEK DRIVE EXT,Mars,Pennsylvania,16046,Butler,0,0,0,162,7,10,
332,GIANT PHARMACY-6317,967 S TOWNSHIP LINE RD,ROYERSFORD,PA,19468,Montgomery,0,0,0,99,1063,52,POINT (-75.528951 40.193476)
333,LM JADE INC. DBA THE MED SHOPPE #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,24,20,POINT (-76.451584 40.994416)
334,Pedia of Northeastern PA,920 Viewmont Drive,Dickson City,Pennsylvania,18519,Lackawanna,0,0,0,43,380,0,POINT (-75.646449 41.454855)
335,Associates in Ophthalmology Ltd.,9970 Mountain View Dr,West Mifflin,Pennsylvania,15122,Allegheny,0,0,0,18,59,0,POINT (-79.940246 40.34165)
336,FPC-Mifflintown Family Practice Center,2813 Industrial Park Road,Mifflintown,Pennsylvania,17059,Juniata,0,0,0,56,36,0,POINT (-77.368467 40.583695)
337,Beaver Falls Health Mart Pharmacy,1314 7th Ave,Beaver Falls,Pennsylvania,15010,Beaver,0,0,0,6,0,0,POINT (-80.319462 40.754529)
338,Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,2,102,34,POINT (-75.670697 41.410333)
