,Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
175,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,0,0,1444,143,375,POINT (-76.453422 40.036764)
176,Nemours DuPont Ped Concordvil,1020 Baltimore Pike,Glen Mills,Pennsylvania,19342,Delaware,0,0,0,20,299,12,POINT (-75.538144 39.882943)
177,FPC -Mt Pleasant Mills Fam Practice Cntr,9627 Route 35,Mount Pleasant Mills,Pennsylvania,17853,Snyder,0,0,0,4,2,0,POINT (-77.022271 40.721775)
178,FPC-Selinsgrove 2 Family Practice Center,21 Susquehanna Valley Mall Drive,Selinsgrove,Pennsylvania,17870,Snyder,0,0,0,0,13,0,POINT (-76.850738 40.821767)
179,Giant Pharmacy-6279,277 Hershey Road,Hummelstown,Pennsylvania,17036,Dauphin,0,0,0,14,526,0,POINT (-76.698205 40.311637)
180,Childrens Clinic of Wyomissing,2240  Ridgewood Road,Reading,Pennsylvania,19610,Berks,0,0,0,0,9,355,POINT (-75.978551 40.343573)
181,Artisan Smiles,1 E 9th Street 2nd Floor,Chester,Pennsylvania,19013,Delaware,0,0,0,0,16,0,POINT (-75.362953 39.851749)
182,DAVENSHIRE MEDICAL CENTER,3740 CARLISLE RD,Dover,Pennsylvania,17315,York,0,0,0,0,26,0,POINT (-76.837304 39.989381)
183,Lackawanna County SHC,100 Lackawanna Avenue,Scranton,Pennsylvania,18503,Lackawanna,0,0,0,24,157,34,POINT (-75.670697 41.410333)
184,Derry Street Pharmacy,1304 Derry St,Harrisburg,Pennsylvania,17104,Dauphin,0,0,0,0,0,98,POINT (-76.868574 40.263018)
185,Torrance State Hospital,121 Longview Drive,Torrance,Pennsylvania,15779,Westmoreland,0,0,0,78,2,95,POINT (-79.238368 40.415289)
186,Cumberland County SHC,431 East North Street,Carlisle,Pennsylvania,17013,Cumberland,0,0,0,7,140,0,POINT (-77.179324 40.203811)
187,East Side Pediatrics,5808 Eva Street,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,4,2,0,POINT (-79.928124 40.461352)
188,Allergy and Clinical Immunology Assoc,180 Fort Couch Rd,Pittsburgh,Pennsylvania,15241,Allegheny,0,0,0,0,7,0,POINT (-80.054138 40.34591)
189,UPMC Jameson,1211 Wilmington Avenue Pharmacy Dept,New Castle,Pennsylvania,16105,Lawrence,10,0,0,45,142,185,POINT (-80.350989 41.013236)
190,Graham Medical Clinic,100 South High Street,Newville,Pennsylvania,17241,Cumberland,0,0,0,2,0,0,POINT (-77.397268 40.169962)
191,Holy Redeemer Hospital and Med Center,1648 Huntingdon Pike Attn: Pharmacy Dept,Meadowbrook,Pennsylvania,19046,Montgomery,6,1,5,34,8,0,POINT (-75.081101 40.108944)
192,ccmh-Charles Cole Memorial Hospital,1001 East Second Street,Coudersport,Pennsylvania,16915,Potter,2,9,0,19,522,155,POINT (-77.979711 41.77065)
193,EMS Medical Management Inc,1000 N. Gravel Pike,Schwenksville,Pennsylvania,19473,Montgomery,0,0,0,155,29,1065,POINT (-75.467289 40.267972)
194,FPC Lewisburg Fam Prac Cntr,131 JPM Road Suite A,Lewisburg,Pennsylvania,17837,Union,0,0,0,52,880,40,POINT (-76.891814 40.976035)
195,GIANT PHARMACY-6517,168 N FLOWERS MILL ROAD,LANGHORNE,PA,19047,Bucks,0,0,0,118,1177,690,POINT (-74.907509 40.181649)
196,UPMC Susquehanna Hlth Fam Medic,610 High Street 610 High Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,19,788,128,POINT (-77.465805 41.129588)
197,VaxCare-Chester County Health Dept,601 Westtown Road Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,0,0,1291,209,1805,POINT (-75.584433 39.957662)
198,Main Line Health-Bryn Mawr Hospital,130 S. Bryn Mawr Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,83,5,0,POINT (-75.320412 40.018576)
199,Hilltop Pharmacy,818 E. Warrington Ave,Pittsburgh,Pennsylvania,15210,Allegheny,0,0,0,0,2656,3641,POINT (-79.992935 40.421802)
200,Lebanon Valley Family Medicine-Palmyra,1400 South Forge Road,Palmyra,Pennsylvania,17078,Lebanon,0,0,0,0,1,0,POINT (-76.576423 40.296115)
201,Dushore Pharmacy,218 S. German St. PO BOX 314,Dushore,Pennsylvania,18614,Sullivan,0,0,0,135,476,114,POINT (-76.401747 41.522866)
202,UPMC Passavant Cranberry,1 St Francis Way,Cranberry Twp,Pennsylvania,16066,Butler,1,1,0,116,45,304,
203,American HealthCare Group,733 Washington Road Suite 102,Pittsburgh,Pennsylvania,15228,Allegheny,0,5,0,1124,254,3650,POINT (-80.045385 40.37921)
204,FPC-Sunbury Family Practice Center,409 N 4th Street,Sunbury,Pennsylvania,17801,Northumberland,0,0,0,3,1,0,POINT (-76.788614 40.865865)
205,Steel City South Pediatrics,3911 Saw Mill Run Blvd,Pittsburgh,Pennsylvania,15227,Allegheny,0,32,0,589,6,381,POINT (-79.983249 40.368743)
206,Roadway Pharmacy,6858 Route 711,Seward,Pennsylvania,15954,Westmoreland,0,0,0,28,588,3,POINT (-79.02284 40.40609)
207,PhysicianCare P.C. Towanda,71 Hospital Drive,Towanda,Pennsylvania,18848,Bradford,0,0,0,350,1284,1222,POINT (-76.448978 41.783592)
208,Irwin Primary Care (Irwin),7546 Route 30 1st floor,Irwin,Pennsylvania,15668,Westmoreland,0,0,0,0,301,0,POINT (-79.663048 40.311651)
209,Cornerstone Care-Prim Care Ctr-Mt Morris,120 Locust Ave Ext *,Mount Morris,Pennsylvania,15349,Greene,0,0,0,10,13,0,POINT (-80.060817 39.734055)
210,Wellspan Fam Medicine-Roosevelt Avenue,1401 Roosevelt Avenue,York,Pennsylvania,17404,York,0,0,0,0,1,0,POINT (-76.758734 39.97938)
211,Refresh Dental New Castle,2616 WILMINGTON RD,New Castle,Pennsylvania,16105,Lawrence,0,0,0,422,19,500,POINT (-80.355257 41.033912)
212,EINSTEIN MEDICAL CENTER MONTGOMERY,EMCM PHARMACY 559 W GERMANTOWN PIKE,East Norriton,Pennsylvania,19403,Montgomery,1,1,0,46,3,580,
213,Penn Medicine at Valley Forge,1001 Chesterbrook Blvd,Berwyn,Pennsylvania,19312,Chester,0,0,0,103,89,60,POINT (-75.463017 40.063566)
214,SLUHN-Northampton Community College,3835 Green Pond Road,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,0,0,0,81,0,POINT (-75.32438 40.674823)
215,SCI-Benner Township,301 Institution Drive,Bellefonte,Pennsylvania,16823,Centre,0,0,0,0,251,0,POINT (-77.778583 40.856117)
216,Clarks Summit State Hospital,1451 Hillside Drive,Clarks Summit,Pennsylvania,18411,Lackawanna,0,0,0,18,219,0,POINT (-75.739461 41.481137)
217,Keystone Womens Care,830 5th Avenue,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,2,0,0,POINT (-77.644983 39.945106)
218,Hershey Long Term Care Pharmacy,1200 GRUBB STREET,Palmyra,Pennsylvania,17078,Lebanon,4,0,0,163,0,0,POINT (-76.574468 40.301683)
219,PHN Schuylkill Comm Hlth Ctr,210 Sunbury Street,Minersville,Pennsylvania,17954,Schuylkill,0,0,0,21,211,0,POINT (-76.261033 40.691062)
220,Latino Connection LLC,4211 Elmerton Avenue,Harrisburg,Pennsylvania,17109,Dauphin,0,0,0,0,1127,660,POINT (-76.824195 40.299011)
221,Select Specialty Hospital-McKeesport,6 CRAWFORD VLG 1500 FIFTH AVENUE,Mc Keesport,Pennsylvania,15132,Allegheny,0,0,0,2,2,0,
222,Fresenius Kidney Care-Lansdale,120 Medical Campus Drive,Lansdale,Pennsylvania,19446,Montgomery,0,0,0,2,0,0,POINT (-75.271313 40.251075)
223,UPMC CCP Kids Way,3068 Innovation Way,Hermitage,Pennsylvania,16148,Mercer,0,0,0,0,102,0,POINT (-80.451165 41.21763)
224,Pharmacy Innovations,2936 W 17th Street,Erie,Pennsylvania,16505,Erie,0,0,0,0,21,0,POINT (-80.144485 42.095266)
225,Lepri Rne Inc DBA The Md Shopp 0874,2239 Pittston Ave.,Scranton,Pennsylvania,18505,Lackawanna,0,0,0,0,1317,749,POINT (-75.681293 41.384806)
226,Wellspan Pediatrics-Dover,4020 Carlisle Rd,Dover,Pennsylvania,17315,York,0,0,0,0,36,0,POINT (-76.842795 39.993552)
227,LVPG Fam Medi East Stroudsbrg,179 Independence Rd,East Stroudsburg,Pennsylvania,18301,Monroe,0,0,0,0,100,0,POINT (-75.161812 41.008072)
228,UPMC-Kane Community Hospital,4372 Rt 6,Kane,Pennsylvania,16735,McKean,6,0,0,16,53,204,POINT (-78.731025 41.673401)
229,Giant Eagle Pharmacy-2424,1300 Country Club Road,Monongahela,Pennsylvania,15063,Washington,0,0,0,0,6,0,POINT (-79.916074 40.171721)
230,Elco Family Health Center,6 Perri Avenue,Myerstown,Pennsylvania,17067,Lebanon,0,0,0,0,129,0,POINT (-76.273564 40.329002)
231,PharMerica WB,153 Stewart Rd,Wilkes Barre,Pennsylvania,18706,Luzerne,0,0,0,0,4,0,POINT (-75.921518 41.21495)
232,Altoona Arthritis and Osteoporosis Cntr,175 Meadowbrook Lane,Duncansville,Pennsylvania,16635,Blair,0,0,0,0,49,0,POINT (-78.417164 40.435193)
233,Kids Plus Pediatrics PC-PLH,810 Clairton Blvd.,Pittsburgh,Pennsylvania,15236,Allegheny,0,0,0,428,48,1714,POINT (-79.944002 40.325213)
234,WellSpan Family Medicine- Waynesboro,601 East Main Street 1st Floor,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,0,10,0,POINT (-77.56815 39.75089)
235,AHN-AC IM Pine Hollow Med Assoc,133 Church Hill Road Robinson Medical Center,Mc Kees Rocks,Pennsylvania,15136,Allegheny,6,6,0,73,421,50,
236,Dr Esianor-Mitchual Dental PC,822 Marietta Avenue,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,334,41,POINT (-76.321621 40.039822)
237,SLPG Star Community Hlth Fam Pract Si,450 Chew Street,Allentown,Pennsylvania,18102,Lehigh,0,0,0,0,6,0,POINT (-75.469421 40.607597)
238,GIANT PHARMACY-6255,801 SOUTH 25TH STREET,EASTON,PA,18045,Northampton,0,0,0,17,2543,0,POINT (-75.246701 40.677524)
239,FPC-Lewisberry Red Cedar Fam Prac Center,689 Yorktown Rd,Lewisberry,Pennsylvania,17339,York,0,0,0,0,6,0,POINT (-76.828775 40.164674)
240,PAM Specialty Hospital of Wilkes-Barre,575 North River Street 7th floor,Wilkes Barre,Pennsylvania,18764,Luzerne,0,0,0,10,0,0,POINT (-75.868165 41.258261)
241,Nurses United Against Covid,463 W Sproul Road,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,109,185,POINT (-75.350329 39.927806)
242,Family Health Associates Bonneview,810 Bonneview Road,York,Pennsylvania,17406,York,0,0,0,1422,35,0,POINT (-76.707166 39.984254)
243,Redners Pharmacy #21,191 MANHEIM ROAD,SCHUYLKILL HAVEN,PA,17972,Schuylkill,0,0,0,0,20,0,POINT (-76.160512 40.643212)
244,East End Family Health Center,117 N Negley Avenue,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,225,0,POINT (-79.930376 40.464024)
245,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,Aston,Pennsylvania,19014,Delaware,0,0,0,189,772,0,POINT (-75.419807 39.857653)
246,LVPG Family Medicine Trexlertown,6900 Hamilton Blvd PO Box 127,Trexlertown,Pennsylvania,18087,Lehigh,0,0,0,3,0,0,POINT (-75.594111 40.551734)
247,AHN Fam Hlthcre Partners Mercer,400 West Butler Street,Mercer,Pennsylvania,16137,Mercer,0,0,0,6,95,0,POINT (-80.244337 41.225311)
248,Anuva Health by Cerner,51 Valley Stream Pkwy 1st Fl,Malvern,Pennsylvania,19355,Chester,0,0,0,0,8,0,POINT (-75.523725 40.058302)
249,Partners in Family Care P.C.,27 Heckel Rd,Mc Kees Rocks,Pennsylvania,15136,Allegheny,12,0,0,24,779,0,POINT (-80.091395 40.47141)
250,Twr Hth Urgent Cre Plymouth Meetng,580 W Germantown Pike,Plymouth Meeting,Pennsylvania,19462,Montgomery,0,0,0,24,46,0,POINT (-75.285893 40.117127)
251,WellSpan Internal Medicine-Lebanon,720 Norman Dr,Lebanon,Pennsylvania,17042,Lebanon,0,0,0,3,30,0,POINT (-76.417969 40.313575)
252,Penn State  Milton S Hershey Med Ctr,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,11,0,0,56,123,12,POINT (-76.674557 40.265932)
253,Preferd Prim Cre Phys PPCP,701 Technology Dr MANOR OAK II,Canonsburg,Pennsylvania,15317,Washington,0,0,0,2,203,0,
254,AHN-SVMG FM HWP Eastside Pavilion,4950 Buffalo Road,Erie,Pennsylvania,16510,Erie,0,0,0,0,18,0,POINT (-79.990278 42.152469)
255,Chambersburg Hospital (Wellspan Summit),112 N. 7th Street,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,11,0,POINT (-77.647451 39.934915)
256,Canadohta Lake Health Center,35255 Brown Hill Road,Union City,Pennsylvania,16438,Erie,0,0,0,0,225,103,POINT (-79.849136 41.792247)
257,Tyrone Hospital,187 Hospital Drive,Tyrone,Pennsylvania,16686,Blair,0,0,0,30,1,10,POINT (-78.252302 40.674843)
258,University of Pittsburgh,4041 Fifth Avenue Nordenberg Hall,Pittsburgh,Pennsylvania,15213,Allegheny,9,29,0,780,509,779,POINT (-79.955252 40.444085)
259,Hatboro Pediatrics PC,483 E County Line Rd,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,21,1638,1787,POINT (-75.081464 40.177281)
260,AHN-AC HIGBEE PRIMARY CARE,990 Higbee Dr,Bethel Park,Pennsylvania,15102,Allegheny,0,0,0,13,4,0,POINT (-80.021856 40.33675)
261,FPC Shamokin Dam Fam Prac Cntr,3057 N Susquehanna Trail PO Box 310,Shamokin Dam,Pennsylvania,17876,Snyder,0,0,0,0,20,0,POINT (-76.821551 40.84706)
262,Lincoln Pharmacy,232 North Avenue,Pittsburgh,Pennsylvania,15209,Allegheny,0,0,0,42,75,0,POINT (-79.974787 40.481161)
263,Allegheny Cnty Hlth Dept-Immunization Cl,425 1st Avenue,Pittsburgh,Pennsylvania,15219,Allegheny,22,12,0,503,730,636,POINT (-79.9995 40.436835)
264,Hyndman Area Health Center Bedford,104 Railroad Street,Bedford,Pennsylvania,15522,Bedford,0,0,0,1,1464,822,POINT (-78.503049 40.021973)
265,UPMC CHP Rnald McDnald Care Mobile,2599 Wexford Bayne Road Childrens North Ronald McDonald Care Mobile,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,0,40,
266,Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,290,31,0,POINT (-76.674557 40.265932)
267,WellSpan Internal Medicine-Dover,4020 Carlisle Road,Dover,PA,17315,York,0,0,0,33,554,0,POINT (-76.842795 39.993552)
268,Centre County SHC,246 West Hamilton Avenue,State College,Pennsylvania,16801,Centre,0,0,0,10,0,0,POINT (-77.857057 40.787572)
269,Union Medical - Water Street,304 North Water Street,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,0,4,0,POINT (-76.309347 40.042516)
270,Old Forge Pharmacy,821 S. Main St.,Old Forge,Pennsylvania,18518,Lackawanna,1,0,0,70,167,36,POINT (-75.742459 41.362478)
271,Gateway Primary Care,142 Wallace Avenue,Downingtown,Pennsylvania,19335,Chester,0,0,0,0,858,219,POINT (-75.70408 40.011719)
272,LVPG Family Medicine-Laurys Station,5649 Wynnewood Drive,Laurys Station,Pennsylvania,18059,Lehigh,0,0,0,0,1,0,POINT (-75.535107 40.727653)
273,VDI-Gaughns Drug Store,348 Pennsylvania Ave W,Warren,Pennsylvania,16365,Warren,0,0,0,23,1282,0,POINT (-79.149306 41.844947)
274,Lion Pharmacy,10 West Broadway,Red Lion,Pennsylvania,17356,York,0,0,0,3,3,0,POINT (-76.606147 39.900817)
275,FPC Middleburg Fam Prac Cntr,1 Dock Hill Road,Middleburg,Pennsylvania,17842,Snyder,0,0,0,3,0,0,POINT (-77.031795 40.789558)
276,Small Town Pharmacy 2,80 W. Germantown Pike,Norristown,Pennsylvania,19401,Montgomery,0,0,0,12,1222,328,POINT (-75.318331 40.14513)
277,MLHC-Lankenau Medical Center,100 E LANCASTER AVE Inpatient Pharmacy,Wynnewood,Pennsylvania,19096,Montgomery,0,0,0,0,261,0,POINT (-75.265557 39.993575)
278,Eagleville Hospital,100 EAGLEVILLE ROAD PO BOX 45,Eagleville,Pennsylvania,19408,Montgomery,0,0,0,134,687,95,POINT (-75.412004 40.155719)
279,Wellspn Fam Med Hlth Campus Bldg 2,12 St. Paul Drive Building 2,Chambersburg,Pennsylvania,17201,Franklin,0,0,37,62,478,114,POINT (-77.634763 39.943292)
280,Penn St Hlth St Joseph Med Ctr,2500 BERNVILLE RD PHARMACY,Reading,Pennsylvania,19605,Berks,1,1,0,57,39,0,POINT (-75.977661 40.376717)
281,North Penn Comprehensive Hth Srvs,7 Water St,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,8,227,10,POINT (-77.301143 41.749471)
282,Uptown Discount Drugs,2336 N 3RD ST,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,67,257,522,POINT (-76.897754 40.283376)
283,PHN-Greenville Community Health Center,348 Main Street,Greenville,Pennsylvania,16125,Mercer,0,0,0,6,23,0,POINT (-80.378736 41.408391)
284,AHOLD USA-GIANT PHARMACY-6313,2174 WEST UNION BOULEVARD,BETHLEHEM,PA,18018,Lehigh,5,0,0,59,2093,948,POINT (-75.418335 40.626563)
285,Hulmeville Rd Pharmacy,3554 Hulmeville Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,2882,0,POINT (-74.939237 40.104889)
286,Tioga County SHC,44 Plaza Lane,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,27,0,0,POINT (-77.282076 41.744872)
287,Heritage Valley HS- Sewickley,720 Blackburn Road,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,1,0,0,POINT (-80.178756 40.543523)
288,SLUHN-Upper Bucks Campus,3000 St Lukes Dr,Quakertown,Pennsylvania,18951,Bucks,0,0,0,0,225,0,
289,East Suburban Pedi Murrysville,4262 Old William Penn Highway,Murrysville,Pennsylvania,15668,Westmoreland,0,0,0,10,286,4,POINT (-79.684924 40.42794)
290,Clinton County SHC,215 East Church Street,Lock Haven,Pennsylvania,17745,Clinton,0,0,0,10,0,0,POINT (-77.443111 41.135807)
291,Grove City Primary Care,647 N BROAD ST EXT,Grove City,Pennsylvania,16127,Mercer,0,0,0,0,87,0,POINT (-80.083499 41.171526)
292,WORKNET Occutl Med Lancaster,241 Rohrerstown Road,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,108,0,0,POINT (-76.363113 40.045766)
293,Bryce Jordan Center,127 Bryce Jordan Center,University Park,Pennsylvania,16802,Centre,3,0,0,64,41,2999,POINT (-77.855606 40.808632)
294,Community Health and Dental Care- Pottstown,351 W Schuylkill Ave,Pottstown,Pennsylvania,19465,Chester,0,0,0,5,0,0,POINT (-75.662171 40.233362)
295,Comm of Don Guanella and Div Provd,686 Old Marple Road,Springfield,Pennsylvania,19064,Delaware,0,0,0,36,0,0,POINT (-75.352627 39.941166)
296,UPMC Pinnacle Hanover,300 HIGHLAND AVENUE,HANOVER,PENNSYLVANIA,17331,York,0,0,0,13,206,0,POINT (-76.983731 39.807981)
297,PHN-Titusville Community Health,120 South Martin St,Titusville,Pennsylvania,16354,Crawford,0,0,0,28,192,0,POINT (-79.671599 41.625877)
298,Curahealth Pittsburgh,7777 Steubenville Pike,Oakdale,Pennsylvania,15071,Allegheny,0,0,0,2,0,0,POINT (-80.209893 40.440138)
299,Wellspan Ephrata Community Hospital,PHARMACY DEPARTMENT 169 MARTIN AVENUE,EPHRATA,PENNSYLVANIA,17522,Lancaster,13,0,0,218,279,20,
300,WellSpan Internal Medicine New Holland,435 S Kinzer Avenue,New Holland,Pennsylvania,17557,Lancaster,6,0,0,0,181,12,POINT (-76.073006 40.097895)
301,Bechtels Pharmacy Inc,302 Main Street,Slatington,Pennsylvania,18080,Lehigh,0,0,0,55,1501,201,POINT (-75.608012 40.7525)
302,CHOP Care Network-Broomall,2000 Sproul Rd,Broomall,Pennsylvania,19008,Delaware,0,0,0,0,1902,0,POINT (-75.35735 39.963004)
303,VDI-Prim Cre Pharm Srvcs Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,796,740,419,POINT (-80.091395 40.47141)
304,THE CHESTER COUNTY HOSPITAL,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,1,1,1,35,529,4,
305,Heritage Valley Hlth Sys Beaver,1000 Dutch Ridge Road,Beaver,Pennsylvania,15009,Beaver,30,84,0,32,722,14,POINT (-80.324614 40.710483)
306,AHOLD USA-GIANT PHARMACY-6541,176 West Street Road,Feasterville Trevose,PA,19053,Bucks,0,0,0,15,637,21,POINT (-75.007972 40.153904)
307,WellSpan OB/GYN Chambersburg,12 St Paul Dr,Chambersburg,Pennsylvania,17201,Franklin,0,0,0,0,207,0,POINT (-77.634763 39.943292)
308,Suburban Community Hospital,2701 dekalb pk,Norristown,Pennsylvania,19401,Montgomery,0,0,0,4,586,0,POINT (-75.31519 40.139061)
309,FPC-Shamokin Dam Family Practice Center,3057 N Susquehanna Trail PO Box 310,Shamokin Dam,Pennsylvania,17876,Snyder,0,0,0,0,4,0,POINT (-76.821551 40.84706)
310,Bath Rx Inc,310 South Walnut St,Bath,Pennsylvania,18014,Northampton,0,0,0,0,35,0,POINT (-75.392723 40.723163)
311,Keystone Agricul Wrker Prog Read.,145 North 6th St.,Reading,Pennsylvania,19601,Berks,0,0,0,7,101,0,POINT (-75.925814 40.338125)
312,Brooks Medical Arts Inc-Clarion,180 Greenville Avenue,Clarion,Pennsylvania,16214,Clarion,0,0,0,51,98,10,POINT (-79.380086 41.204905)
313,Childrens Hospital of Philadelphia-Main,34th Street and Civic Center Boulevard,Philadelphia,Pennsylvania,19104,Philadelphia,0,0,0,14,0,108,POINT (-75.192906 39.948669)
314,Shop n Save RX- Pittsburgh,450 56th St,Pittsburgh,Pennsylvania,15201,Allegheny,0,0,0,0,737,0,POINT (-79.947467 40.483811)
315,LM JADE INC DBA THE MED SHOPPE #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,51,0,POINT (-76.451584 40.994416)
316,FMC-Donora,470 Galiffa Drive,Donora,Pennsylvania,15033,Washington,0,0,0,1,1,0,POINT (-79.855468 40.174057)
317,Wellspan Family Medicine-Spring Grove,430 North Main Street,Spring Grove,Pennsylvania,17362,York,0,0,0,0,8,0,POINT (-76.862402 39.884143)
318,Hamilton Health Center,110 South 17th Street,Harrisburg,Pennsylvania,17104,Dauphin,10,272,0,46,21,90,POINT (-76.863982 40.265624)
319,Squirrel Hill Health Center,4516 Browns Hill Road,Pittsburgh,Pennsylvania,15217,Allegheny,0,0,0,0,0,55,POINT (-79.925819 40.416702)
320,KRHC-Cameron County HC-MAIN,90 East 2nd Street,Emporium,Pennsylvania,15834,Cameron,0,0,0,438,0,326,POINT (-78.235651 41.510151)
321,AHN AC FM JRMC 455 VLLY BROOK RD,455 VALLEY BROOK RD,CANONSBURG,PENNSYLVANIA,15317,Washington,0,0,0,0,38,0,POINT (-80.085102 40.279583)
322,STATE COLLEGE DIALYSIS,500 SCIENCE PARK RD,State College,Pennsylvania,16803,Centre,0,0,0,1,1,0,POINT (-77.897885 40.780322)
323,Guthrie Clinic Canton,127 Sullivan Street,Canton,Pennsylvania,17724,Bradford,6,0,0,0,302,0,POINT (-76.852383 41.652097)
324,Colonial Pharmacy,708 Ekastown Rd PO Box 123,Sarver,Pennsylvania,16055,Butler,0,0,0,12,443,0,POINT (-79.77776 40.712276)
325,Erie County Health Department,606 West 2nd Street,Erie,Pennsylvania,16507,Erie,0,0,0,3137,100,1876,POINT (-80.101478 42.128291)
326,Sheehans Pharmacy,79 E. Carey Street,Plains,Pennsylvania,18705,Luzerne,0,0,0,666,166,561,POINT (-75.847586 41.2745)
327,Drs Blum and Desai,545  N RIVER STREET,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,72,0,POINT (-75.868583 41.257462)
328,Big Spring Pharmacy,91 S. High Street,Newville,Pennsylvania,17241,Cumberland,0,0,0,30,0,0,POINT (-77.397641 40.170569)
329,GMA-Heyl Family Practice,1020 Center Avenue,Pittsburgh,Pennsylvania,15229,Allegheny,10,0,0,12,408,0,POINT (-80.038197 40.520409)
330,Wellspan York Hosp Comm Hlth Cntr,605 S George St,York,PA,17403,York,0,0,0,0,60,0,POINT (-76.72347 39.954412)
331,Waynesboro Hospital,501 East Main Street,Waynesboro,Pennsylvania,17268,Franklin,0,0,0,27,86,331,POINT (-77.570581 39.751806)
332,Fam Hlth Care Ctr of Punxsutawney,83 Hillcrest Drive,Punxsutawney,Pennsylvania,15767,Jefferson,0,0,0,5,275,0,POINT (-79.000112 40.960155)
333,St. Lukes University Hlth Network-Lehigh,GNADEN HUETTEN HOSPITAL PHARMACY DEP 211 NORTH 12TH STREET,Lehighton,Pennsylvania,18235,Carbon,7,1,0,18,25,0,
334,WMCHC-HAMLIN FAMILY HEALTH CENTER,543 Easton Turnpike,Lake Ariel,Pennsylvania,18436,Wayne,0,0,0,174,99,190,POINT (-75.398003 41.400846)
335,The Wright Center-Kingston Clinic,2 Sharpe St,Kingston,Pennsylvania,18704,Luzerne,0,0,0,6,654,80,POINT (-75.888458 41.269781)
336,AK Steel Butler Works,1 Armco Drive Attn: Plant Medical,Lyndora,Pennsylvania,16045,Butler,0,0,0,7,211,0,POINT (-79.921488 40.84813)
337,Tower Health-Reading Hosp Child HC,206 South 6th Avenue,Reading,Pennsylvania,19611,Berks,0,0,0,135,11,205,POINT (-75.949913 40.333374)
338,GHS JNJ Lititz,400 West Lincoln Avenue,Lititz,Pennsylvania,17543,Lancaster,0,0,0,0,13,0,POINT (-76.316301 40.162397)
