Clinic_Name,Clinic_Street_Address,Clinic_City,Clinic_State,Clinic_Zip,County,Broken_Vial_Syringe,Vaccine_Drawn_But_Not_Administer,Lost_Or_Unaccounted_For_Vaccine,Open_Vial_But_Not_Administered,Other,Spoilage,Georeferenced Latitude & Longitude
THE CHESTER COUNTY HOSPITAL,PHARMACY 701 EAST MARSHALL STREET,WEST CHESTER,PENNSYLVANIA,19380,Chester,1,1,1,35,529,4,
The Procter And Gamble Paper Prod Comp,5188 Rt 87,Mehoopany,Pennsylvania,18629,Wyoming,0,0,0,4,8,0,
Encompass Hlth Rehab Hospital,175 Lancaster Boulevard,Mechanicsburg,Pennsylvania,17055,Cumberland,0,0,0,4,4,0,POINT (-76.97439 40.210368)
Armstrong Primary Care-West Hills,300 Medical Arts Building,Kittanning,Pennsylvania,16201,Armstrong,0,0,0,4,0,0,
Penn Medicine Lancaster General FM Leola,146 East Main Street,Leola,Pennsylvania,17540,Lancaster,0,0,0,0,0,13,POINT (-76.169072 40.090931)
WellSpan OB/GYN Ephrata,175 Martin Avenue,Ephrata,Pennsylvania,17522,Lancaster,0,6,0,0,174,0,POINT (-76.184275 40.186886)
Encompass Hlth Rehab Hosp Nittany Vge,550 W. College Avenue,Pleasant Gap,Pennsylvania,16823,Centre,0,0,0,1,3,0,POINT (-77.757992 40.860513)
FPC-Montoursville Family Practice Center,1500 Broad St,Montoursville,Pennsylvania,17754,Lycoming,0,0,0,1,8,0,POINT (-76.900042 41.246108)
Wellspan Fam Medic 207 Fulton St,207 W Fulton Street,Ephrata,Pennsylvania,17522,Lancaster,0,0,0,0,2,0,POINT (-76.1832 40.180344)
Zephyr Pharmacy,1618 Schadt Ave,Whitehall,Pennsylvania,18052,Lehigh,0,0,0,0,267,231,POINT (-75.491074 40.641623)
Hershey Long Term Care Pharmacy,1200 GRUBB STREET,Palmyra,Pennsylvania,17078,Lebanon,4,0,0,163,0,0,POINT (-76.574468 40.301683)
Union Medical-New Holland Ave,802 New Holland Avenue,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,0,176,0,POINT (-76.289584 40.051741)
Lackawanna County Prison Medical,1371 N. Washington Ave.,Scranton,Pennsylvania,18509,Lackawanna,0,0,0,0,12,0,POINT (-75.647634 41.42244)
Penn Highlands Brookville,100 Hospital Road,Brookville,Pennsylvania,15825,Jefferson,0,0,0,10,0,0,POINT (-79.092884 41.156473)
Knights Medical Associates,3034 Knights Rd,Bensalem,Pennsylvania,19020,Bucks,0,0,0,0,515,0,POINT (-74.95024 40.105358)
Pittsburgh Mercy Family Health Center,249 South 9th Street Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,0,379,19,POINT (-79.989908 40.430888)
TwinsRx LLC DBA Keystone Pharmacy,8279 State Route 22 Ste 10,New Alexandria,Pennsylvania,15670,Westmoreland,0,0,0,0,54,40,POINT (-79.423046 40.398241)
Penn St Hlth Cmty Vax Site Centre,32 Colonnade Way,State College,Pennsylvania,16803,Centre,0,0,0,564,65,28,POINT (-77.905338 40.810793)
Burns Pharmacy,82 N Pennsylvania Ave,Morrisville,Pennsylvania,19067,Bucks,0,0,0,0,14,40,POINT (-74.776635 40.209881)
Laurel Pediatrics of Wellsboro,1-B Main Street,Wellsboro,Pennsylvania,16901,Tioga,0,0,0,0,16,0,POINT (-77.297968 41.75064)
VDI-Redners Pharmacy #20,5471 Pottsville Pike,Leesport,Pennsylvania,19533,Berks,0,0,0,15,0,0,POINT (-75.952021 40.442806)
Fresenius Medical Care-Mon Valley,17 Arentzen Blvd,Charleroi,Pennsylvania,15022,Washington,0,0,0,2,0,0,POINT (-79.886244 40.120551)
Mainline Pharmacy-Hastings,317 Beaver St.,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,2457,1059,POINT (-78.712078 40.66563)
VDI-Wileys Pharmacy Lancaster,903 NISSLEY RD,Lancaster,Pennsylvania,17601,Lancaster,0,0,0,0,368,0,POINT (-76.396925 40.066678)
Carbon County State Health Center,101 Lehigh Drive,Lehighton,Pennsylvania,18235,Carbon,0,0,0,135,9,30,POINT (-75.707124 40.83434)
FPC-Middleburg Family Practice Center,1 Dock Hill Road,Middleburg,Pennsylvania,17842,Snyder,0,0,0,2,1,0,POINT (-77.031795 40.789558)
WellSpan Family Med North Fourth Street,30 North 4th Street 2nd Floor,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,0,6,0,POINT (-76.417952 40.340772)
Fresenius Kidney Care Services-DuBois,635 Maple Avenue,Du Bois,Pennsylvania,15801,Clearfield,0,0,0,0,8,0,POINT (-78.749315 41.115914)
WellSpan OB/GYN-Stony Brook,"4222 E Market St, Lincoln Hwy",York,Pennsylvania,17406,York,0,0,0,18,100,0,
GHS JNJ  Ft Washington,7050 Camp Hill Road,Fort Washington,Pennsylvania,19034,Montgomery,0,0,0,82,20,0,POINT (-75.205319 40.127367)
Liberty Dialysis,90 West Chestnut St 100EW,Washington,Pennsylvania,15301,Washington,0,0,0,15,38,0,POINT (-80.247542 40.172187)
Fresenius Kidney Care Bethlehem,2014 city line rd,bethlehem,Pennsylvania,18017,Northampton,0,0,0,0,5,0,POINT (-75.419005 40.654402)
PHN-Sandy Lake Community Health Center,3205 S. Main Street,Sandy Lake,Pennsylvania,16145,Mercer,0,0,0,1,0,0,POINT (-80.080676 41.346083)
Darlings Sugar Grove Healthmart Pharmacy,17 Forest St,Sugar Grove,Pennsylvania,16350,Warren,0,0,0,4,58,0,POINT (-79.341241 41.982825)
Physicians Care Surgical Hospital,454 Enterprise Drive,Royersford,Pennsylvania,19468,Montgomery,0,0,0,2,0,0,POINT (-75.553707 40.216786)
VDI-Primary Care Pharmacy Services Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,0,0,2,0,0,POINT (-80.092812 40.472378)
Pediatric Care Specialists-Somerset,507 Georgian Place,Somerset,Pennsylvania,15501,Somerset,0,0,0,0,245,0,POINT (-79.073821 40.022823)
Wellspan Family Medicine-Wheatlyn,235 Rosedale Drive,Manchester,Pennsylvania,17345,York,2,0,0,0,0,0,POINT (-76.725856 40.049036)
Fam Hlth Clinic of Bk Susquehanna,2872 Turnpike Street,Susquehanna,Pennsylvania,18847,Susquehanna,0,0,0,146,3,0,POINT (-75.594016 41.947372)
Lehigh Vlly Hth Network Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,25,0,0,POINT (-75.518672 40.566772)
Mt Bethel Pharmacy,2165 mt bethel highway,Mount Bethel,Pennsylvania,18343,Northampton,0,28,0,200,532,52220,POINT (-75.119975 40.898051)
DAUPHIN COUNTY PRISON,MEDICAL OFFICE 501 MALL ROAD,HARRISBURG,PENNSYLVANIA,17111,Dauphin,0,0,0,5,5,0,
Fresenius Medical Care-Shaler,880 Butler Street,Pittsburgh,Pennsylvania,15223,Allegheny,0,0,0,0,1,0,POINT (-79.94636 40.510634)
FPC Mifflintown Fam Prac Cntr,2813 Industrial Park Road,Mifflintown,Pennsylvania,17059,Juniata,0,0,0,10,206,251,POINT (-77.368389 40.583512)
RHC McKinney Clinic,1084 Route 315,Wilkes Barre,Pennsylvania,18702,Luzerne,0,0,0,0,15,0,POINT (-75.824533 41.255135)
Concentra Medical Center-Harrisburg,4200 Union Deposit Rd.,Harrisburg,Pennsylvania,17111,Dauphin,0,0,0,0,1,0,POINT (-76.816388 40.278983)
Safe Care Express PLLC,1802 STATE HILL ROAD,Wyomissing,Pennsylvania,19610,Berks,0,0,0,12,1262,0,POINT (-75.975109 40.338718)
LGHP-Family Medicine Red Rose,955 East King Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,7,50,0,POINT (-76.284566 40.039976)
Margiotti and Kroll Pediatrics-Newtown,671 Newtown-Yardley Rd.,Newtown,Pennsylvania,18940,Bucks,0,0,0,0,18,0,POINT (-74.920435 40.229428)
Comm of Don Guanella and Divine Provid,686 Old Marple Road,Springfield,Pennsylvania,19064,Delaware,0,0,0,0,1,0,POINT (-75.353412 39.941044)
Relevant Home Care Harrisburg PA,3544 N Progress Ave,Harrisburg,Pennsylvania,17110,Dauphin,0,0,0,17,3,0,POINT (-76.856163 40.316361)
Geisinger Encompass Hlth Ltd Liability,64 Rehab Lane,Danville,Pennsylvania,17821,Montour,0,0,0,0,2,0,POINT (-76.600898 40.9706)
Lebanon County SHC,9 North 9th Street,Lebanon,Pennsylvania,17046,Lebanon,0,0,0,18,0,80,POINT (-76.42629 40.339479)
Scranton Prim Hlth Cre Ctr Inc,959 Wyoming Avenue,Scranton,Pennsylvania,18509,Lackawanna,0,0,0,93,139,12335,POINT (-75.654803 41.418076)
FPC Shamokin Dam Fam Prac Cntr,3057 N Susquehanna Trail PO Box 310,Shamokin Dam,Pennsylvania,17876,Snyder,0,0,0,0,20,0,POINT (-76.821551 40.84706)
Messiah University,One University Avenue ENGLE CENTER,Mechanicsburg,Pennsylvania,17055,Cumberland,0,0,0,27,45,83,
AHOLD USA-GIANT PHARMACY-6313,2174 WEST UNION BOULEVARD,BETHLEHEM,PA,18018,Lehigh,5,0,0,59,2966,948,POINT (-75.418335 40.626563)
HersheyCare Pharmacy,475 W Governor Road Ste #2,Hershey,Pennsylvania,17033,Dauphin,2,0,0,311,1286,975,POINT (-76.661173 40.271712)
LVPG Pediatrics-Fogelsville,1431 Nursery St,Fogelsville,Pennsylvania,18051,Lehigh,0,0,0,0,782,40,POINT (-75.632235 40.593251)
New Paris Rural Health Clinic,4186 Cortland Drive,New Paris,Pennsylvania,15554,Bedford,0,0,0,1,0,0,POINT (-78.641008 40.110537)
Lehigh Valley Health Network,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,28,1,0,45,1,0,POINT (-75.518672 40.566772)
AHOLD USA-GIANT PHARMACY 6448,180 UPLAND SQ DR,STOWE,PA,19464,Montgomery,14,0,0,647,1293,192,POINT (-75.653143 40.26761)
GIANT PHARMACY-6253,130 OLD YORK ROAD,NEW CUMBERLAND,PA,17070,Cumberland,0,1,0,53,1380,0,POINT (-76.859992 40.215177)
FPC Watsontown Fam Prac Ctr,12560 State Route 405,Watsontown,Pennsylvania,17777,Northumberland,0,0,0,5,1,0,POINT (-76.876934 41.099849)
Wellspan Family Medicine-Frederick St,100 Frederick Street,Hanover,Pennsylvania,17331,York,0,0,0,2,0,80,POINT (-76.984982 39.799399)
Hartzells Pharmacy,300 American Street,Catasauqua,Pennsylvania,18032,Lehigh,10,0,0,4,108,90,POINT (-75.467574 40.653712)
WellSpan Family Medicine-Cross Keys,2900 Carlisle Pike,New Oxford,PA,17350,Adams,0,0,0,0,575,0,POINT (-77.023276 39.865695)
AHN Pedi Pedi Alliance Greentree,969 Greentree Road,Pittsburgh,Pennsylvania,15220,Allegheny,0,0,0,54,988,0,POINT (-80.046124 40.419391)
VDI-Tri Valley Pharmacy-Pine Grove,101 S. Tulpehocken Street,Pine Grove,Pennsylvania,17963,Schuylkill,0,0,0,0,175,1930,POINT (-76.38513 40.550322)
Hatboro Pediatrics PC,483 E County Line Rd,Hatboro,Pennsylvania,19040,Montgomery,0,0,0,329,4605,5189,POINT (-75.081464 40.177281)
Comm of Don Guanella and Div Provd,686 Old Marple Road,Springfield,Pennsylvania,19064,Delaware,0,0,0,36,0,1708,POINT (-75.352627 39.941166)
UPMC-Charles Cole Memorial Hospital,1001 East Second Street,Coudersport,Pennsylvania,16915,Potter,0,5,0,16,747,152,POINT (-77.979711 41.77065)
GIANT PHARMACY-6061,397 BALTIMORE RD,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,63,1899,114,POINT (-77.502684 40.047042)
PSH Childrens Heart Group,121 Nyes Rd,Harrisburg,Pennsylvania,17112,Dauphin,0,0,0,0,19,0,POINT (-76.779444 40.319214)
Gettysburg Cancer Center,20 Expedition Trail,Gettysburg,Pennsylvania,17325,Adams,0,3,0,3,3,0,POINT (-77.185382 39.845664)
Rosemont Pharmacy,1149 Lancaster Ave,Bryn Mawr,Pennsylvania,19010,Delaware,0,0,0,16,200,133,
Norristown Hlth Cntr-Montgomery County,1430 DeKalb Street 2nd Floor,Norristown,Pennsylvania,19404,Montgomery,6,5,0,14,67,6,POINT (-75.332915 40.123731)
Conemaugh Miners Medical Center,290 Haida Ave,Hastings,Pennsylvania,16646,Cambria,0,0,0,0,0,391,POINT (-78.705799 40.658913)
CHOP Care Network-Coatesville,495 Highlands Blvd,Coatesville,Pennsylvania,19320,Chester,0,0,0,0,3025,0,POINT (-75.867419 39.991878)
SLUHHN-Bethlehem,801 OSTRUM ST Attn: Inpatient Pharmacy,Bethlehem (Part-Lehigh),Pennsylvania,18015,Northampton,17,45,2,1142,56,3102,POINT (-75.392507 40.608697)
Encompass Sewickley,351 Campmeeting Rd,Sewickley,Pennsylvania,15143,Allegheny,0,0,0,0,3,0,POINT (-80.201249 40.576452)
Hamilton Health Center,110 South 17th Street,Harrisburg,Pennsylvania,17104,Dauphin,10,612,0,87,75,844,POINT (-76.863982 40.265624)
CHOP Care Network-Flourtown,821 Bethlehem Pike,Erdenheim,Pennsylvania,19038,Montgomery,10,6,0,3252,721,1385,POINT (-75.213276 40.095544)
LVPG Pediatrics,564 West Broad Street,Hazleton,Pennsylvania,18201,Luzerne,0,0,0,0,213,0,POINT (-75.986295 40.957085)
SCI-Pine Grove,189 Fyock Rd,Indiana,Pennsylvania,15701,Indiana,0,0,0,27,148,200,POINT (-79.102542 40.647461)
Wellspan Family Medicine-East Berlin,105 4th Street,East Berlin,Pennsylvania,17316,Adams,0,0,0,0,1,0,POINT (-76.983643 39.938133)
LVPG Pediatrics Madison Farms,4807 Freemansburg Avenue,Easton,Pennsylvania,18045,Northampton,0,0,0,0,704,0,POINT (-75.295988 40.649732)
LCH La Comunidad Hispana,731 West Cypress Street,Kennett Square,Pennsylvania,19348,Chester,0,0,3,1,38,70,POINT (-75.722913 39.844136)
Norland Avenue Pharmacy,12 St. Paul Drive,Chambersburg,Pennsylvania,17201,Franklin,0,1,0,44,1856,49,POINT (-77.634763 39.943292)
KRHC-Mountain Top Area Med Center,402 East Sycamore Road PO Box 398,Snow Shoe,Pennsylvania,16874,Centre,0,0,0,46,0,9,POINT (-77.940833 41.026651)
Tower Health Fam Med-Birdsboro THMG,321 N Furnace Street,Birdsboro,Pennsylvania,19508,Berks,0,0,0,36,0,0,POINT (-75.808611 40.267088)
Pittsburgh Family Practice,1517 Forbes Ave,Pittsburgh,Pennsylvania,15219,Allegheny,0,0,0,231,483,0,POINT (-79.98449 40.437625)
MNPG Penns Valley Area Fam Med,3631 Penns Valley Road,Spring Mills,Pennsylvania,16875,Centre,0,0,0,0,381,0,POINT (-77.605303 40.84925)
Pitt Pharmacy,4041 Fifth Avenue Nordenberg Hall,Pittsburgh,Pennsylvania,15213,Allegheny,0,0,0,224,16,100,POINT (-79.955252 40.444085)
GIANT PHARMACY-6539,5005 JONESTOWN RD,Harrisburg,Pennsylvania,17112,Dauphin,9,0,0,8,1199,6,POINT (-76.805215 40.306833)
GIANT PHARMACY-6097,1250 COCOA AVENUE,HERSHEY,PA,17033,Dauphin,0,0,0,33,1294,210,POINT (-76.64787 40.269063)
Vlly Med Ctr of Pennsburg LLC,2781 Geryville Pike,Pennsburg,Pennsylvania,18073,Montgomery,0,0,0,7,0,0,POINT (-75.473467 40.409871)
MARTINS PHARMACY-6288,221 GLIMCHER DRIVE,DUNCANSVILLE,PA,16635,Blair,0,0,0,75,3046,973,POINT (-78.410863 40.432065)
UPMC Prim Cre Ctr Turtle Creek,108 Penn Plaza,Turtle Creek,Pennsylvania,15145,Allegheny,0,0,0,0,248,83,POINT (-79.826232 40.405311)
AHOLD USA-MARTINS PHARMACY-6292,200 E CHESTNUT AVE,ALTOONA,PA,16601,Blair,0,0,0,34,1823,316,POINT (-78.390523 40.527095)
Cornerstone Care Ped Cntr of Washington,400 JEFFERSON AVE,Washington,Pennsylvania,15301,Washington,0,0,0,22,0,0,POINT (-80.25578 40.175301)
Robert T Henry Pharmacy,54 East King St,Shippensburg,Pennsylvania,17257,Cumberland,0,0,0,10,1909,1509,POINT (-77.519141 40.051126)
Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,Lancaster,Pennsylvania,17603,Lancaster,0,0,0,213,892,112,POINT (-76.362954 40.046823)
Penn State Hershey Medical Center,500 University Drive,Hershey,Pennsylvania,17033,Dauphin,0,0,0,527,175,768,POINT (-76.674557 40.265932)
Valley Forge Medical Center,1033 W. Germantown Pike 1033 W. Germantown Pike,Norristown,Pennsylvania,19403,Montgomery,0,5,0,11,0,50,
GIANT PHARMACY-6455,3560 ROUTE 611,BARTONSVILLE,PA,18321,Monroe,0,0,0,314,2851,836,POINT (-75.273235 41.002248)
UPMC-Western Psych Institute and Clinic,3811 O'Hara Street,Pittsburgh,Pennsylvania,15213,Allegheny,12,0,0,0,1,0,POINT (-79.959784 40.443278)
Giant Pharmacy-6,136 Kline Village,Harrisburg,Pennsylvania,17104,Dauphin,0,0,0,0,427,0,POINT (-76.840601 40.27153)
LC Com VC Ctr,Park City Mall 600 Park City Center,Lancaster,Pennsylvania,17601,Lancaster,99,8,0,294,114,44,
SUNSHINE PEDIATRICS,625 WEST RIDGE PIKE BUILDING A,Conshohocken,Pennsylvania,19428,Montgomery,0,0,0,1,107,70,POINT (-75.29774 40.096953)
FPC-Southside Family Medicine,699 Hastings Street,South Williamsport,Pennsylvania,17702,Lycoming,0,0,0,0,335,0,POINT (-76.990216 41.228739)
Integrated Health 21,2403 SIDNEY STREET SUITE 800,Pittsburgh,Pennsylvania,15203,Allegheny,0,0,0,823,859,120,POINT (-79.96965 40.428767)
St Chris Care at Yardley Pediatrics,680 Heacock Road,Yardley,Pennsylvania,19067,Bucks,10,125,25,432,148,340,POINT (-74.870882 40.221564)
Carrick Pharmacy,2717 BROWNSVILLE ROAD,Pittsburgh,Pennsylvania,15227,Allegheny,0,0,0,17,656,483,POINT (-79.977542 40.383931)
Encompass Hth Rehab Hosp of Erie,143 East Second Street,Erie,Pennsylvania,16507,Erie,0,0,0,1,0,90,POINT (-80.084887 42.134402)
Wellspan WIM-Washington Street,423 South Washington Street,Gettysburg,PA,17325,Adams,0,0,0,0,134,24,POINT (-77.23329 39.825114)
Child Hosp of Philadelphia Main,34th Street and Civic Center Boulevard,Philadelphia,Pennsylvania,19104,Philadelphia,0,0,0,0,0,50,POINT (-75.192906 39.948669)
LM JADE INC. DBA THE MED SHOPPE #0077,1000 MARKET ST,Bloomsburg,Pennsylvania,17815,Columbia,0,0,0,0,24,20,POINT (-76.451584 40.994416)
Penn Highlands Huntingdon,1225 Warm Springs Avenue,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,0,65,2,0,POINT (-78.013908 40.493656)
Norristown State Hospital,1001 Sterigere St,Norristown,Pennsylvania,19401,Montgomery,0,0,0,14,507,355,POINT (-75.348566 40.129384)
FPC-Mifflintown Family Practice Center,2813 Industrial Park Road,Mifflintown,Pennsylvania,17059,Juniata,0,0,0,56,36,0,POINT (-77.368467 40.583695)
Beaver Falls Health Mart Pharmacy,1314 7th Ave,Beaver Falls,Pennsylvania,15010,Beaver,0,0,0,6,0,0,POINT (-80.319462 40.754529)
AHN-HWP PHARMACY,12311 Perry Highway,Wexford,PA,15090,Allegheny,7,14,0,657,32,673,POINT (-80.062157 40.636304)
Cleveland Cliffs-Butler Works,1 Armco Drive Attn: Plant Medical,Lyndora,Pennsylvania,16045,Butler,0,0,0,15,0,0,POINT (-79.921488 40.84813)
Partners Pharmacy,3036 Emrick Boulevard,Bethlehem (Part-Northampton),Pennsylvania,18020,Northampton,0,2,0,11,0,0,POINT (-75.295102 40.664728)
Integrated Medical Group PC-Green Hills,1903 Morgantown Road,Reading,Pennsylvania,19607,Berks,0,0,0,0,10,0,POINT (-75.923714 40.281153)
GIANT PHARMACY-6519,4275 COUNTY LINE RD,Chalfont,Pennsylvania,18914,Bucks,0,0,0,158,2393,1022,POINT (-75.226544 40.264731)
West Shore Family Practice PC,6375 MERCURY DR,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,0,340,0,POINT (-77.003879 40.251236)
AHN AC FM Allegheny Twp Med Assoc,62 Greenbriar Drive,Leechburg,Pennsylvania,15656,Armstrong,0,0,0,92,412,0,POINT (-79.613127 40.610929)
LVPG Rheumatolgy Hlth Wellness Ctr,50 Moisey Drive,Hazleton,Pennsylvania,182012,Luzerne,0,0,0,0,0,350,POINT (-76.01673 40.98959)
Pennridge Pediatric Associates,711 Lawn Avenue Bldg 2,Sellersville,Pennsylvania,18960,Bucks,0,0,4,683,1080,3018,POINT (-75.324138 40.362548)
Pocono Adult and Ped Medic Grp,302 East Brown Street,East Stroudsburg,Pennsylvania,18301,Monroe,0,0,0,0,949,0,POINT (-75.16856 40.994929)
PHN-New Castle Primary Care,1112 South Mill Street,New Castle,Pennsylvania,16101,Lawrence,1,0,0,0,2,0,POINT (-80.343873 40.987843)
Dialysis Care Center of Mechanicsburg,4 Flowers Dr,Mechanicsburg,Pennsylvania,17050,Cumberland,0,0,0,67,0,10,POINT (-77.03178 40.250342)
Warren General Hospital,2 W Crescent Park,Warren,Pennsylvania,16365,Warren,1,1,0,20,16,580,POINT (-79.154468 41.843697)
CHOP Care Network-Paoli,2 Industrial Boulevard,Paoli,Pennsylvania,19301,Chester,10,0,0,822,661,474,POINT (-75.498307 40.042792)
Pediatric Care Specialist-Richland,1322 Eisenhower Blvd,Johnstown,Pennsylvania,15904,Cambria,8,0,0,67,1124,338,POINT (-78.852653 40.270891)
Lehigh Valley Hospital Cedar Crest,1200 S. CEDAR CREST BLVD,Allentown,Pennsylvania,18103,Lehigh,0,0,0,8665,361,8148,POINT (-75.518663 40.566721)
Esposito Medical Associates LTD,599 North Church Street,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,0,0,0,430,0,POINT (-79.544698 40.161317)
WellSpan Fam Med-Stonebridge,13515 Wolfe Rd,New Freedom,PA,17349,York,0,0,0,54,34,18,POINT (-76.662764 39.774247)
MNPG Pediatrics Boalsburg,3901 S Atherton Street,State College,Pennsylvania,16801,Centre,0,0,0,8,2029,180,POINT (-77.801403 40.781179)
Milstein Medical Group,1123 Woodward Drive,Greensburg,Pennsylvania,15601,Westmoreland,0,0,0,47,76,0,POINT (-79.572853 40.290127)
Encompass Health Rehab  Hosp of Altoona,2005 Valley View Boulevard,Altoona,Pennsylvania,16602,Blair,0,0,0,0,0,30,POINT (-78.392201 40.497995)
AHN-AC FHP HARRISVILLE,321 East Mercer Street,Harrisville,Pennsylvania,16038,Butler,0,0,0,0,106,0,POINT (-80.006431 41.13684)
Lower Merion Family Medicine,145 N. Narberth Ave 1st Fl,Narberth,Pennsylvania,19072,Montgomery,0,0,0,0,271,0,POINT (-75.260547 40.006722)
Noxen Medical Center,2888 SR 29 S # 2,Noxen,Pennsylvania,18636,Wyoming,0,0,0,0,223,0,
FPC-Millersburg Fam Prac Center,100 South 1st St,Millersburg,Pennsylvania,17061,Dauphin,0,0,0,0,101,0,POINT (-76.962413 40.534461)
MLHC-Paoli Hospital,255 W LANCASTER AVE,Paoli,Pennsylvania,19301,Chester,10,0,0,28,155,90,POINT (-75.499817 40.042098)
UPMC CCP GIL Murrysville,1000 Infinity Drive,Monroeville,Pennsylvania,15146,Allegheny,0,0,0,0,482,17,POINT (-79.71569 40.442144)
AHOLD USA-GIANT PHARMACY-6287,1000 SCOTT TOWN CENTER,BLOOMSBURG,PA,17815,Columbia,4,0,0,2067,260,550,POINT (-76.435938 41.005763)
FPC-Pagana Defazio Fam Practice Ctr,1072 MARKET ST,Sunbury,Pennsylvania,17801,Northumberland,0,0,0,0,3,0,POINT (-76.7837 40.858975)
Welcome Pharmacy,1607 NORTHAMPTON ST,Easton,Pennsylvania,18042,Northampton,0,0,0,0,2,0,POINT (-75.234213 40.689931)
Fox Chase Cancer Center Buckingham,2365 Heritage Center Drive,Furlong,Pennsylvania,18925,Bucks,0,0,0,1,9,0,POINT (-75.08428 40.29061)
Franklin County SHC,375 Floral Avenue,Chambersburg,Pennsylvania,172013494,Franklin,0,0,0,0,50,0,POINT (-77.655995 39.928458)
Genoa Healthcare 00144,119 WALNUT ST,Johnstown,Pennsylvania,15901,Cambria,0,0,0,127,84,298,POINT (-78.921142 40.327731)
Nells Pharmacy-Spry,2720 S Queen Street,York,Pennsylvania,17403,York,0,0,0,1,1,0,POINT (-76.680139 39.907563)
GIANT PHARMACY-6335,2641 MACARTHUR ROAD,WHITEHALL,PA,18052,Lehigh,0,0,0,37,2273,716,POINT (-75.493171 40.645387)
Reinhardt Family Practice PC,1701 12th Ave Bldg G,Altoona,Pennsylvania,16601,Blair,0,0,0,52,318,0,POINT (-78.407683 40.513006)
East End Family Health Center,745 N Negley Ave,Pittsburgh,Pennsylvania,15206,Allegheny,0,0,0,57,336,73,POINT (-79.926429 40.471273)
WellSpan Family Medicine-East Berlin,105 Fourth Street,East Berlin,PA,17316,Adams,0,0,0,0,13,0,POINT (-76.983643 39.938133)
FPC-Elizabethtown Family Practice Center,300 Maytown Road,Elizabethtown,Pennsylvania,17022,Lancaster,0,0,0,0,7,0,POINT (-76.600941 40.137196)
Bushy Run Pharmacy Inc,2106 Route 130,Harrison City,Pennsylvania,15636,Westmoreland,0,0,0,0,8934,3744,POINT (-79.648525 40.353783)
UPMC CCP Wexford,11279 Perry Highway,Wexford,Pennsylvania,15090,Allegheny,0,0,0,320,1396,380,POINT (-80.054244 40.62187)
Black Creek Health Center,75 Pineapple Street,Nuremberg,Pennsylvania,18241,Schuylkill,0,0,0,2,44,0,
VDI Prim Cre Pharm Srvcs Inc,27 Heckel Road,Mc Kees Rocks,Pennsylvania,15136,Allegheny,0,34,0,42,4,100,POINT (-80.092812 40.472378)
Warminster Medical Associates,350 W. Street  Road,Warminster,Pennsylvania,18974,Bucks,0,0,0,0,231,0,POINT (-75.090521 40.201422)
Centerville Clinics-Washington,37 HIGHLAND AVE,Washington,Pennsylvania,15301,Washington,10,0,0,66,1309,180,POINT (-80.24489 40.174633)
Custom Prescriptions of Lancaster,902 N Duke Street,Lancaster,Pennsylvania,17602,Lancaster,0,0,0,3,3,0,POINT (-76.30621 40.05145)
