Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
04/29/2021,Rehab at Shannondell,5000 Shannondell Drive,,,Audubon,Pennsylvania,19403,Montgomery,0,300,0,300,
01/04/2021,Pedia Manor-Milford Square,2326 Milford Square Pike,,,Quakertown,Pennsylvania,18951,Bucks,0,100,0,100,POINT (-75.386759 40.438376)
12/30/2020,Excela Health Latrobe Hospital,One Mellon Way,,,Latrobe,Pennsylvania,15650,Westmoreland,975,0,0,975,
02/05/2021,Pedia Manor-Milford Square,2326 Milford Square Pike,,,Quakertown,Pennsylvania,18951,Bucks,0,100,0,100,POINT (-75.386759 40.438376)
05/14/2021,Cornerstone Care-Greensboro,7 Glassworks Road,,,Greensboro,Pennsylvania,15338,Greene,0,100,0,100,POINT (-79.913819 39.801116)
06/23/2021,Plundo Medical Associates,518 Pellis Road,,,Greensburg,Pennsylvania,15601,Westmoreland,0,100,0,100,POINT (-79.521942 40.294034)
04/02/2021,SCI-Mahanoy,301 Morea Rd.,,,Frackville,Pennsylvania,17932,Schuylkill,0,0,2700,2700,POINT (-76.203324 40.782027)
05/14/2021,Monvale Primary Care-Belle Vernon,800 Plaza Drive,290,,Belle Vernon,Pennsylvania,15012,Fayette,0,100,0,100,POINT (-79.811385 40.188018)
03/09/2021,SCI-Waymart,PO Box 256,,,Waymart,Pennsylvania,18472,Wayne,0,1400,0,1400,
03/02/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,500,0,500,POINT (-75.447562 39.99767)
03/09/2021,Interim HealthCare-Western PA,127 N BRADY ST,,,Du Bois,Pennsylvania,15801,Clearfield,0,100,0,100,POINT (-78.760307 41.119414)
06/25/2021,Yough Valley Pharmacy,511 Williams Street,,,Confluence,PA,15424,Somerset,0,100,0,100,POINT (-79.356877 39.811686)
03/26/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
05/14/2021,Small Town Pharmacy 2,80 W. Germantown Pike,,,Norristown,Pennsylvania,19401,Montgomery,1170,0,0,1170,POINT (-75.318331 40.14513)
05/14/2021,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,Pennsylvania,15211,Allegheny,0,0,100,100,POINT (-80.004584 40.42699)
03/02/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
05/14/2021,Community Pharmacy,1256 Pennsylvania Ave,,,Tyrone,Pennsylvania,16686,Blair,0,100,0,100,POINT (-78.237087 40.673369)
01/22/2021,Holisticare Hospice LLC,685 KROMER AVE,,,Berwyn,Pennsylvania,19312,Chester,0,100,0,100,POINT (-75.44293 40.049083)
01/25/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,100,0,100,POINT (-75.419824 39.857646)
05/14/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,100,0,100,POINT (-77.188864 40.203219)
06/25/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,500,0,500,POINT (-76.305328 40.046975)
08/08/2021,Quik Stop Pharm of Barley Statn Inc,3506 E Lincoln Highway,,,Thorndale,Pennsylvania,19372,Chester,0,140,0,140,POINT (-75.752443 39.99494)
08/13/2021,Infectious Diseases Associates PC,729 Grove Ave,4,,Southampton,Pennsylvania,18966,Bucks,0,420,0,420,POINT (-75.045071 40.175966)
05/14/2021,Novus Adult Care Services,1565 Linden Street,,,Bethlehem (Part-Northampton),Pennsylvania,18017,Northampton,0,0,100,100,POINT (-75.368632 40.635121)
08/11/2021,Family Health Associates Bonneview,810 Bonneview Road,,,York,Pennsylvania,17406,York,0,140,0,140,POINT (-76.706919 39.9842)
05/14/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,0,0,500,500,POINT (-80.003249 40.456149)
01/07/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,1100,0,1100,POINT (-75.447562 39.99767)
04/20/2021,Interim HealthCare-Western PA,127 N BRADY ST,,,Du Bois,Pennsylvania,15801,Clearfield,0,1100,0,1100,POINT (-78.760307 41.119414)
12/08/2021,Delaware County Health Dept CMHD,125 Chester Ave,,,Yeadon,Pennsylvania,19050,Delaware,1170,0,0,1170,POINT (-75.25473 39.923533)
08/12/2021,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,Pennsylvania,19611,Berks,2250,140,0,2390,POINT (-75.950171 40.330642)
05/14/2021,Mt Bethel Pharmacy,2165 mt bethel highway,5,,Mount Bethel,Pennsylvania,18343,Northampton,0,300,0,300,POINT (-75.119975 40.898051)
05/14/2021,Geisinger St. Lukes Hospital,100 Paramount Blvd,,,Orwigsburg,Pennsylvania,17961,Schuylkill,1170,0,0,1170,POINT (-76.09171 40.640986)
01/22/2021,Community Drugs-Mercer,3163 state route 257,,,Seneca,Pennsylvania,16346,Venango,0,200,0,200,POINT (-79.7038 41.377297)
05/14/2021,Chester County Pediatrics-Exton,690 West Lincoln Highway,,,Exton,Pennsylvania,19341,Chester,1170,0,0,1170,POINT (-75.663885 40.021548)
04/30/2021,Amudipes Behavioral Health,59 East Baltimore Avenue,,,Clifton Heights,Pennsylvania,19018,Delaware,0,100,0,100,POINT (-75.2955 39.929886)
08/11/2021,Family Health Associates-Apple Hill,25 Monument Rd,210,,York,Pennsylvania,17403,York,0,140,0,140,POINT (-76.716233 39.923562)
08/10/2021,R-Health Hatfield,2700 Clemens Rd,,Family Wellness Center 2nd Fl,Hatfield,Pennsylvania,19440,Montgomery,0,140,0,140,POINT (-75.316924 40.268935)
08/13/2021,Astorino Family Pharmacy,1015 Buffalo street,,,Franklin,Pennsylvania,16323,Venango,0,140,0,140,POINT (-79.827078 41.393508)
04/02/2021,SCI-Smithfield,1120 Pike Street,,P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,0,1400,1400,POINT (-78.025804 40.488989)
01/14/2021,Delaware County Health Dept CMHD,125 Chester Ave,,,Yeadon,Pennsylvania,19050,Delaware,0,1000,0,1000,POINT (-75.25473 39.923533)
03/09/2021,SCI-Laurel Highlands,5706 Glades Pike Road,,,Somerset,Pennsylvania,15501,Somerset,0,1100,0,1100,POINT (-79.040912 40.002438)
04/02/2021,SCI-Chester,500 E. 4th Street,,,Chester,Pennsylvania,19013,Delaware,0,0,1700,1700,POINT (-75.352794 39.851391)
03/12/2021,Interim HealthCare-Western PA,127 N BRADY ST,,,Du Bois,Pennsylvania,15801,Clearfield,0,500,0,500,POINT (-78.760307 41.119414)
08/12/2021,FPC-Herndon Family Practice Center,1244 State Route 225,,,Herndon,Pennsylvania,17830,Northumberland,0,140,0,140,POINT (-76.830521 40.666074)
04/02/2021,SCI-Phoenix,1200 Mokychic Drive,,,Collegeville,PA,19426,Montgomery,0,0,4200,4200,
04/02/2021,SCI-Mercer,801 Butler Pike,,,Mercer,Pennsylvania,16137,Mercer,0,0,1700,1700,POINT (-80.220125 41.206971)
01/06/2021,Holisticare Hospice LLC,685 KROMER AVE,,,Berwyn,Pennsylvania,19312,Chester,0,100,0,100,POINT (-75.44293 40.049083)
05/14/2021,Kennett Dental,402 McFarlan Road,303,,Kennett Square,Pennsylvania,19348,Chester,0,100,0,100,POINT (-75.693554 39.855228)
05/14/2021,AHN-Canonsburg Hospital,100 Medical Blvd,,,Canonsburg,Pennsylvania,15317,Washington,1170,0,0,1170,POINT (-80.190434 40.248477)
02/02/2021,Interim HealthCare-Western PA,127 N BRADY ST,,,Du Bois,Pennsylvania,15801,Clearfield,0,100,0,100,POINT (-78.760307 41.119414)
05/14/2021,MDS RX,246 Friendship Cir,,,Beaver,Pennsylvania,15009,Beaver,0,100,0,100,POINT (-80.32784 40.705697)
08/12/2021,Community Health Care RHC,550 West Walnut Street,,,Shamokin,Pennsylvania,17872,Northumberland,0,140,0,140,POINT (-76.5625 40.78981)
04/02/2021,SCI-Frackville,1111 Altamont Blvd,,,Frackville,Pennsylvania,17931,Schuylkill,0,0,1400,1400,POINT (-76.223125 40.774736)
05/14/2021,Mead Avenue Family Practice,1086 Mead Avenue,,,Corry,Pennsylvania,16407,Erie,0,100,0,100,POINT (-79.644902 41.935633)
04/02/2021,SCI-Benner Township,301 Institution Drive,,,Bellefonte,Pennsylvania,16823,Centre,0,0,2200,2200,POINT (-77.780722 40.853927)
08/10/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,140,0,140,POINT (-79.735949 39.902346)
04/02/2021,SCI-Forest,286 Woodland Drive,,,Marienville,Pennsylvania,16239,Forest,0,0,2500,2500,POINT (-79.101012 41.482167)
08/09/2021,SCI-Phoenix,1200 Mokychic Drive,,,Collegeville,PA,19426,Montgomery,0,140,0,140,
08/09/2021,Adagio Health-Seneca,3292 State Route 257,,,Seneca,Pennsylvania,16346,Venango,0,140,0,140,POINT (-79.703532 41.381847)
05/14/2021,The Medicine Center,2209 Macdade Blvd,,,Holmes,Pennsylvania,19043,Delaware,0,100,0,100,POINT (-75.309446 39.897997)
03/02/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,100,0,100,POINT (-75.419824 39.857646)
05/14/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,200,0,200,POINT (-78.434729 40.423021)
04/16/2021,Relevant Home Care Harrisburg PA,3544 N Progress Ave,205,,Harrisburg,Pennsylvania,17110,Dauphin,0,200,0,200,POINT (-76.856163 40.316361)
08/16/2021,Con Hth LLC dba Con Hth,12620 Perry Highway,,First Floor,Wexford,Pennsylvania,15090,Allegheny,0,280,0,280,POINT (-80.063756 40.638402)
08/12/2021,VDI-Mill Hall Pharmacy Inc,260 Main Street,,,Mill Hall,Pennsylvania,17751,Clinton,0,140,0,140,POINT (-77.484734 41.103677)
08/13/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,4050,1120,0,5170,POINT (-76.305328 40.046975)
08/09/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,0,140,0,140,POINT (-78.434729 40.423021)
08/09/2021,Madeleine C Weiser MD PC,233 E LANCASTER AVE,300,,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,0,280,0,280,POINT (-75.283507 40.004155)
08/11/2021,MARTINS PHARMACY-6012,2032 E PLEASANT VLY BLVD,,,ALTOONA,PA,16602,Blair,0,140,0,140,POINT (-78.339635 40.562816)
05/14/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,1170,0,0,1170,
03/02/2021,Interim HealthCare-Western PA,127 N BRADY ST,,,Du Bois,Pennsylvania,15801,Clearfield,0,100,0,100,POINT (-78.760307 41.119414)
05/14/2021,Village Shires Pharmacy,1464 Buck Road,,,Holland,Pennsylvania,18966,Bucks,1170,0,0,1170,POINT (-74.955965 40.2036)
05/14/2021,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,1170,0,0,1170,POINT (-75.262474 41.589347)
05/14/2021,Mt Bethel Pharmacy,2165 mt bethel highway,5,,Mount Bethel,Pennsylvania,18343,Northampton,1170,0,0,1170,POINT (-75.119975 40.898051)
02/16/2021,SCI-Muncy,6454 Route 405 HWY,,,Muncy,Pennsylvania,17756,Lycoming,0,1900,0,1900,POINT (-76.817133 41.200643)
05/14/2021,Boswell Pharmacy Services,131 Schoolhouse Rd.,,PO Box 266,Jennerstown,Pennsylvania,15547,Somerset,0,200,0,200,POINT (-79.06147 40.160412)
12/31/2020,Alere Family Health LLC,334 Hartman Road,,,Ronks,Pennsylvania,17572,Lancaster,0,600,0,600,
06/29/2021,Amudipes Behavioral Health,59 East Baltimore Avenue,,,Clifton Heights,Pennsylvania,19018,Delaware,0,100,0,100,POINT (-75.2955 39.929886)
06/28/2021,Millersburg Pharmacy Inc,242 Market Street,,,Millersburg,Pennsylvania,17061,Dauphin,0,100,0,100,POINT (-76.961391 40.539661)
05/14/2021,Caring Comm Hlth Ctr-Wilkes Barre,175 South Wilkes Barre Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,200,0,200,POINT (-75.883518 41.239254)
05/14/2021,VDI-Duncansville Pharmacy Inc,1328 Third Ave,,PO Box 126,Duncansville,Pennsylvania,16635,Blair,1170,0,0,1170,POINT (-78.434729 40.423021)
05/14/2021,Hatboro Pediatrics PC,483 E County Line Rd,,,Hatboro,Pennsylvania,19040,Montgomery,2340,0,0,2340,POINT (-75.081464 40.177281)
05/14/2021,Small Town Pharmacy 2,80 W. Germantown Pike,,,Norristown,Pennsylvania,19401,Montgomery,0,100,0,100,POINT (-75.318331 40.14513)
08/13/2021,VDI-Livingston Pharmacy,550 Miller Ave,,,Clairton,Pennsylvania,15025,Allegheny,0,840,0,840,POINT (-79.883134 40.293546)
01/05/2021,Health Services Pharmacy,1201 Grampian Blvd,,,Williamsport,Pennsylvania,17701,Lycoming,0,800,0,800,POINT (-76.983321 41.260631)
04/02/2021,SCI-Coal Township,1 Kelley Dr,,,Coal Township,Pennsylvania,17866,Northumberland,0,0,2200,2200,POINT (-76.555486 40.805884)
08/12/2021,Hillcrest Pharm Compounding of Lanc,3985 Columbia Ave,,Unit 2,Columbia,Pennsylvania,17512,Lancaster,0,420,0,420,POINT (-76.453247 40.036792)
04/16/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,100,0,100,POINT (-75.447562 39.99767)
05/14/2021,Amudipes Behavioral Health,59 East Baltimore Avenue,,,Clifton Heights,Pennsylvania,19018,Delaware,0,200,0,200,POINT (-75.2955 39.929886)
08/13/2021,Gettysburg Family Practice,524 S Washington Street,,,Gettysburg,PA,17325,Adams,0,140,0,140,POINT (-77.233227 39.824074)
05/14/2021,Woodlyn Pharmacy,1301 Jefferson Avenue,,,Woodlyn,Pennsylvania,19094,Delaware,1170,0,0,1170,POINT (-75.343867 39.874857)
08/13/2021,Whitemarsh Pharmacy,553 Germantown Pike,,,Lafayette Hill,Pennsylvania,19444,Montgomery,0,140,0,140,POINT (-75.251552 40.086114)
08/13/2021,The Medicine Shoppe-Dallas,26 Dallas Shopping Center,,,Dallas,Pennsylvania,18612,Luzerne,0,420,0,420,
08/12/2021,Erics RX Shoppe,810 Welsh Rd,F,,Horsham,Pennsylvania,19044,Montgomery,2700,0,0,2700,POINT (-75.179165 40.178356)
01/12/2021,George Junior Republic in PA,233 George Junior Road,,,Grove City,Pennsylvania,16127,Mercer,0,300,0,300,POINT (-80.110636 41.171763)
08/12/2021,Cooks Pharmacy of Kingston,777 wyoming ave,,,Kingston,Pennsylvania,18704,Luzerne,0,140,0,140,POINT (-75.883795 41.274076)
05/14/2021,Hampton Pharmacy and Wellness,4678 William Flynn Highway,,,Allison Park,Pennsylvania,15101,Allegheny,0,100,0,100,POINT (-79.947986 40.59239)
08/12/2021,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,280,0,280,POINT (-75.348612 40.129411)
05/14/2021,KeystoneCare Health LLC,8765 Stenton Ave.,,,Wyndmoor,Pennsylvania,19038,Montgomery,0,0,100,100,POINT (-75.205312 40.082381)
05/14/2021,FPC-Southside Family Medicine,699 Hastings Street,,,South Williamsport,Pennsylvania,17702,Lycoming,0,100,0,100,POINT (-76.990231 41.228763)
01/14/2021,George Junior Republic in PA,233 George Junior Road,,,Grove City,Pennsylvania,16127,Mercer,0,100,0,100,POINT (-80.110636 41.171763)
05/14/2021,Pleasant Valley Manor Nursing Home,4227 Manor Drive,,,Stroudsburg,Pennsylvania,18360,Monroe,0,100,0,100,POINT (-75.288197 40.949411)
08/13/2021,Integrated Med Grp PC Pine Grove,8 Oak Grove Road,Suite 1,,Pine Grove,Pennsylvania,17963,Schuylkill,0,700,0,700,POINT (-76.395667 40.558478)
03/03/2022,GIANT PHARMACY-6542,950 WALNUT BOTTOM RD,,,Carlisle,Pennsylvania,17015,Cumberland,0,100,0,100,POINT (-77.214408 40.183168)
04/30/2021,Community Drugs-Mercer,3163 state route 257,,,Seneca,Pennsylvania,16346,Venango,0,100,0,100,POINT (-79.7038 41.377297)
06/28/2021,Perry Drug Store,301 INDEPENDENCE STREET,,PO BOX 314,Perryopolis,Pennsylvania,15473,Fayette,0,100,0,100,POINT (-79.750317 40.087084)
06/28/2021,Genoa Healthcare 00144,119 WALNUT ST,,,Johnstown,Pennsylvania,15901,Cambria,0,100,0,100,POINT (-78.921131 40.327745)
07/01/2021,VDI-Millers Pharmacy,Rt 6 Farm and home plaza,,,Wyalusing,Pennsylvania,18853,Bradford,0,100,0,100,
06/30/2021,Cornerstone Coord Health Care LLC,40 West Frack Street,,,Frackville,Pennsylvania,17931,Schuylkill,0,100,0,100,POINT (-76.232047 40.784801)
06/28/2021,Hyde Drug Store,2412 Wilmington Rd,,,New Castle,Pennsylvania,16105,Lawrence,0,100,0,100,POINT (-80.353731 41.026174)
05/14/2021,KeystoneCare Health LLC,8765 Stenton Ave.,,,Wyndmoor,Pennsylvania,19038,Montgomery,1170,0,0,1170,POINT (-75.205312 40.082381)
07/01/2021,Family Health Associates Kenneth Rd,1689 Kenneth Road,,,York,Pennsylvania,17408,York,0,100,0,100,POINT (-76.773138 39.977559)
05/14/2021,Hampton Pharmacy and Wellness,4678 William Flynn Highway,,,Allison Park,Pennsylvania,15101,Allegheny,1170,0,0,1170,POINT (-79.947986 40.59239)
01/25/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,300,0,300,POINT (-75.447562 39.99767)
06/30/2021,Perry Physicians PC,4570 Valley Rd,,,Shermans Dale,Pennsylvania,17090,Perry,0,100,0,100,POINT (-77.158983 40.319332)
03/02/2021,Community Drugs-Mercer,3163 state route 257,,,Seneca,Pennsylvania,16346,Venango,0,100,0,100,POINT (-79.7038 41.377297)
06/09/2021,Erie County Prison,1618 Ash Street,,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.065336 42.124186)
05/14/2021,DOWNINGTOWN FAMILY PRACTICE,99 MANOR AVENUE,,,DOWNINGTOWN,PENNSYLVANIA,19335,Chester,0,100,0,100,POINT (-75.707234 40.005788)
08/13/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,1800,0,0,1800,POINT (-80.003249 40.456149)
05/14/2021,Professional Nursing Associates,1971 brooke court,,,Whitehall,Pennsylvania,18052,Lehigh,0,100,0,100,POINT (-75.505854 40.629858)
05/14/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,1170,0,0,1170,POINT (-76.661173 40.271712)
06/28/2021,Rx Partners,500 Old Pond Road,406,,Bridgeville,Pennsylvania,15017,Allegheny,0,100,0,100,POINT (-80.119309 40.353348)
05/14/2021,Grane Supply Inc West Chester,550 E Union St,Ste. B,,West Chester,Pennsylvania,19382,Chester,0,400,0,400,POINT (-75.593765 39.960867)
05/14/2021,Fulton County Medical Center,Fulton County Medical Center,,214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,100,0,100,
04/30/2021,Restore Health at Shippensburg,121 Walnut Bottom Rd,,,Shippensburg,Pennsylvania,17257,Cumberland,0,100,0,100,POINT (-77.492618 40.059539)
03/19/2021,Pedia Manor-Milford Square,2326 Milford Square Pike,,,Quakertown,Pennsylvania,18951,Bucks,0,100,0,100,POINT (-75.386759 40.438376)
05/14/2021,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,1170,0,0,1170,
06/30/2021,Dallastown Medical Associates LLP,1010 Blymire Road,,,Dallastown,Pennsylvania,17313,York,0,840,0,840,POINT (-76.647682 39.888037)
03/23/2021,Delaware County Health Dept CMHD,125 Chester Ave,,,Yeadon,Pennsylvania,19050,Delaware,0,300,0,300,POINT (-75.25473 39.923533)
05/14/2021,Pediatrics 21 LLC,670 North River Street,207,,Wilkes Barre,Pennsylvania,18705,Luzerne,0,100,0,100,POINT (-75.867521 41.260111)
05/14/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,0,400,0,400,POINT (-75.886361 41.161562)
06/30/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,100,0,100,POINT (-79.735949 39.902346)
04/23/2021,Relevant Home Care Harrisburg PA,3544 N Progress Ave,205,,Harrisburg,Pennsylvania,17110,Dauphin,0,200,0,200,POINT (-76.856163 40.316361)
05/14/2021,Abington Jefferson Health,1200 Old York Road,,,Abington,Pennsylvania,19001,Montgomery,0,400,0,400,POINT (-75.119382 40.118945)
06/29/2021,PHN Tri Cty Com Hlth Ctr,1555 Shawna Road,,,Cherry Tree,Pennsylvania,15724,Cambria,0,100,0,100,POINT (-78.799345 40.716831)
05/14/2021,Madeleine C Weiser MD PC,233 E LANCASTER AVE,300,,Ardmore (Part-Montgomery),Pennsylvania,19003,Delaware,1170,0,0,1170,POINT (-75.283507 40.004155)
07/01/2021,Warminster Medical Associates,350 W. Street  Road,,,Warminster,Pennsylvania,18974,Bucks,0,200,0,200,POINT (-75.090521 40.201422)
05/14/2021,Excela Health Westmoreland Hospital,532 West Pittsburgh Street,,,Greensburg,Pennsylvania,15601,Westmoreland,1170,0,0,1170,POINT (-79.555514 40.301317)
05/14/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.925819 40.416702)
06/28/2021,Adagio Health-Erie,3530 Peach Street,Suite 120,,Erie,Pennsylvania,16508,Erie,0,100,0,100,POINT (-80.080305 42.099793)
05/14/2021,American HealthCare Group,733 Washington Road,102,Suite 102,Pittsburgh,Pennsylvania,15228,Allegheny,2340,0,0,2340,POINT (-80.045772 40.378593)
05/14/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,200,0,200,POINT (-75.419824 39.857646)
06/28/2021,Adagio Health-Edinboro,118 E. Plum Street,,,Edinboro,Pennsylvania,16412,Erie,0,100,0,100,POINT (-80.129538 41.875503)
05/14/2021,Morris Drug,15 East Centre St,,,Mahanoy City,Pennsylvania,17948,Schuylkill,0,100,0,100,POINT (-76.141257 40.812812)
06/28/2021,Adagio Health-Indiana,1097 Oak Street,,,Indiana,Pennsylvania,15701,Indiana,0,100,0,100,POINT (-79.159986 40.625771)
04/30/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,300,0,300,POINT (-75.419824 39.857646)
03/03/2022,Fishers Pharmacy,654 East Pitt St,,PO box 346,Bedford,Pennsylvania,15522,Bedford,0,300,0,300,POINT (-78.491179 40.018447)
02/23/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,100,0,100,POINT (-75.447562 39.99767)
05/14/2021,East Shore Pharmacy,2723 Agate Street,,,Harrisburg,Pennsylvania,17110,Dauphin,0,300,0,300,POINT (-76.893998 40.29089)
04/23/2021,Revolutionary Home Health Inc.,829 Scranton Carbondale Highway,,,Eynon,Pennsylvania,18403,Lackawanna,0,200,0,200,POINT (-75.577863 41.50841)
05/14/2021,Helping Hands Pediatrics-Sharon,585 East State St,,,Sharon,Pennsylvania,16146,Mercer,1170,0,0,1170,POINT (-80.498057 41.232972)
08/13/2021,Internists of Central PA,108 LOWTHER ST,,,Lemoyne,Pennsylvania,17043,Cumberland,0,280,0,280,POINT (-76.884168 40.245461)
05/14/2021,Family First Health-Hanover Center,1230 High Street,,,Hanover,Pennsylvania,17331,York,0,100,0,100,POINT (-77.002807 39.823741)
03/23/2021,VaxCare-Ware Medical Associates,2901 Dutton Mill Rd,110,,Aston,Pennsylvania,19014,Delaware,0,100,0,100,POINT (-75.419824 39.857646)
03/23/2021,SCI-Muncy,6454 Route 405 HWY,,,Muncy,Pennsylvania,17756,Lycoming,0,1000,0,1000,POINT (-76.817133 41.200643)
01/22/2021,Melmark,2600 Wayland Road,medical su,,Berwyn,Pennsylvania,19312,Chester,0,400,0,400,POINT (-75.447562 39.99767)
08/12/2021,Allergy and Clin Immunolgy Assoc,180 Fort Couch Rd,Suite 375,,Pittsburgh,Pennsylvania,15241,Allegheny,0,140,0,140,POINT (-80.054138 40.34591)
08/13/2021,Mercy Catholic Medical Center,1500 Lansdowne Ave.,,,Darby,Pennsylvania,19023,Delaware,0,280,0,280,POINT (-75.267031 39.924718)
